Date,sat,satsp,htg
2023-02-16 01:40:00,84,74,78
2023-02-16 01:55:00,85,73,79
2023-02-16 02:10:00,86,72,78
2023-02-16 02:25:00,87,71,77
2023-02-16 02:40:00,86,72,76
2023-02-16 02:55:00,85,73,75
2023-02-16 03:10:00,84,72,76
2023-02-16 03:25:00,85,73,75
2023-02-16 03:40:00,86,74,76
2023-02-16 03:55:00,85,75,77
2023-02-16 04:10:00,86,76,78
2023-02-16 04:25:00,85,77,77
2023-02-16 04:40:00,86,78,78
2023-02-16 04:55:00,87,79,77
2023-02-16 05:10:00,88,78,76
2023-02-16 05:25:00,89,79,77
2023-02-16 05:40:00,90,78,78
2023-02-16 05:55:00,90,77,79
2023-02-16 06:10:00,89,78,80
2023-02-16 06:25:00,90,79,79
2023-02-16 06:40:00,90,78,80
2023-02-16 06:55:00,89,79,81
2023-02-16 07:10:00,90,78,80
2023-02-16 07:25:00,89,79,81
2023-02-16 07:40:00,88,78,82
2023-02-16 07:55:00,87,79,83
2023-02-16 08:10:00,88,80,84
2023-02-16 08:25:00,87,80,85
2023-02-16 08:40:00,86,79,84
2023-02-16 08:55:00,85,78,85
2023-02-16 09:10:00,84,79,86
2023-02-16 09:25:00,83,78,85
2023-02-16 09:40:00,82,77,84
