Date,sat,satsp,clg,economizer_sig,supply_vfd_speed
2/13/2023 2:24,60,72,73,31,0
2/13/2023 2:39,60,71,74,30,0
2/13/2023 2:54,61,72,75,31,0
2/13/2023 3:09,60,71,74,30,0
2/13/2023 3:24,61,70,73,29,0
2/13/2023 3:39,60,71,72,30,0
2/13/2023 3:54,61,72,71,31,0
2/13/2023 4:09,62,71,70,30,0
2/13/2023 4:24,63,70,70,29,0
2/13/2023 4:39,62,71,70,28,0
2/13/2023 4:54,61,70,71,29,0
2/13/2023 5:09,60,70,70,28,0
2/13/2023 5:24,60,71,70,29,0
2/13/2023 5:39,60,70,71,28,0
2/13/2023 5:54,60,70,72,29,0
2/13/2023 6:09,60,70,73,28,0
2/13/2023 6:24,60,70,74,29,0
2/13/2023 6:39,61,71,75,30,0
2/13/2023 6:54,60,70,74,31,0
2/13/2023 7:09,60,71,73,30,0
2/13/2023 7:24,61,72,74,29,0
2/13/2023 7:39,62,73,75,28,0
2/13/2023 7:54,61,74,76,29,0
2/13/2023 8:09,62,75,77,28,0
2/13/2023 8:24,63,76,78,27,0
2/13/2023 8:39,62,77,77,26,0
2/13/2023 8:54,61,78,78,25,0
2/13/2023 9:09,60,77,79,26,0
2/13/2023 9:24,60,76,80,27,0
2/13/2023 9:39,60,75,79,28,0
2/13/2023 9:54,60,74,78,29,0
2/13/2023 10:09,60,75,77,28,0
2/13/2023 10:24,60,74,78,27,0
2/13/2023 10:39,61,75,77,26,0
2/13/2023 10:54,62,76,76,25,0
2/13/2023 11:09,61,75,77,24,0
2/13/2023 11:24,62,76,78,25,0
2/13/2023 11:39,63,77,77,26,0
2/13/2023 11:54,64,76,78,27,0
2/13/2023 12:09,65,75,77,26,0
2/13/2023 12:24,64,74,76,25,0
2/13/2023 12:39,65,73,75,24,0
2/13/2023 12:54,66,74,76,23,0
2/13/2023 13:09,65,73,75,22,0
2/13/2023 13:24,66,74,76,21,0
2/13/2023 13:39,67,73,77,22,0
2/13/2023 13:54,68,74,76,21,0
2/13/2023 14:09,69,75,75,22,0
2/13/2023 14:24,70,74,74,21,0
2/13/2023 14:39,71,75,75,22,0
2/13/2023 14:54,70,74,74,21,0
2/13/2023 15:09,69,75,75,22,0
2/13/2023 15:24,70,76,74,23,0
2/13/2023 15:39,71,75,75,22,0
2/13/2023 15:54,70,74,76,21,0
2/13/2023 16:09,71,75,77,22,0
2/13/2023 16:24,72,74,78,21,0
2/13/2023 16:39,71,73,79,20,0
2/13/2023 16:54,72,72,78,21,0
2/13/2023 17:09,73,73,79,20,0
2/13/2023 17:24,72,72,78,19,0
2/13/2023 17:39,73,73,79,18,0
2/13/2023 17:54,72,72,78,19,0
2/13/2023 18:09,73,71,77,18,0
2/13/2023 18:24,72,72,78,19,0
2/13/2023 18:39,71,73,79,18,0
2/13/2023 18:54,70,72,78,19,0
2/13/2023 19:09,69,71,77,20,0
2/13/2023 19:24,68,72,76,21,0
2/13/2023 19:39,69,73,75,20,0
2/13/2023 19:54,68,74,76,21,0
2/13/2023 20:09,69,73,77,22,0
2/13/2023 20:24,68,74,78,23,0
2/13/2023 20:39,69,73,77,22,0
2/13/2023 20:54,68,74,76,23,0
2/13/2023 21:09,67,75,75,22,0
2/13/2023 21:24,66,74,74,21,0
2/13/2023 21:39,67,73,75,22,0
2/13/2023 21:54,66,74,76,23,0
2/13/2023 22:09,67,73,77,24,0
2/13/2023 22:24,66,74,78,23,0
2/13/2023 22:39,67,73,77,24,0
2/13/2023 22:54,68,74,76,23,0
2/13/2023 23:09,67,73,75,22,0
2/13/2023 23:24,68,74,76,23,0
2/13/2023 23:39,69,73,75,22,0
2/13/2023 23:54,70,72,74,21,0
2/14/2023 0:09,71,71,73,20,0
2/14/2023 0:24,70,70,72,19,0
2/14/2023 0:39,69,70,73,20,0
2/14/2023 0:54,68,71,74,21,0
2/14/2023 1:09,69,70,73,20,0
2/14/2023 1:24,68,70,72,21,0
2/14/2023 1:39,67,71,71,20,0
2/14/2023 1:54,68,72,70,19,0
2/14/2023 2:09,67,73,71,20,0
2/14/2023 2:24,66,74,72,21,0
2/14/2023 2:39,67,73,73,20,0
2/14/2023 2:54,68,74,72,19,0
2/14/2023 3:09,69,75,71,20,0
2/14/2023 3:24,68,74,72,19,0
2/14/2023 3:39,69,73,71,18,0
2/14/2023 3:54,68,72,70,17,0
2/14/2023 4:09,69,71,71,18,0
2/14/2023 4:24,70,70,70,19,0
2/14/2023 4:39,69,71,70,20,0
2/14/2023 4:54,68,72,70,19,0
2/14/2023 5:09,69,73,70,20,0
2/14/2023 5:24,68,74,70,21,0
2/14/2023 5:39,69,75,71,20,0
2/14/2023 5:54,70,76,70,19,0
2/14/2023 6:09,69,75,70,18,0
2/14/2023 6:24,68,76,70,17,0
2/14/2023 6:39,67,75,70,16,0
2/14/2023 6:54,68,74,70,15,0
2/14/2023 7:09,69,75,70,14,0
2/14/2023 7:24,68,76,70,13,0
2/14/2023 7:39,69,77,71,14,0
2/14/2023 7:54,68,78,72,13,0
2/14/2023 8:09,67,79,73,14,0
2/14/2023 8:24,66,80,74,15,0
2/14/2023 8:39,65,79,75,16,0
2/14/2023 8:54,64,80,76,15,0
2/14/2023 9:09,65,79,75,14,0
2/14/2023 9:24,64,78,76,15,0
2/14/2023 9:39,63,79,77,14,0
2/14/2023 9:54,62,80,78,13,0
2/14/2023 10:09,63,80,77,14,0
2/14/2023 10:24,64,80,78,13,0
2/14/2023 10:39,65,79,79,14,0
2/14/2023 10:54,64,78,78,15,0
2/14/2023 11:09,63,79,77,14,0
2/14/2023 11:24,64,78,78,13,0
2/14/2023 11:39,65,79,77,14,0
2/14/2023 11:54,64,80,76,15,0
2/14/2023 12:09,65,79,75,14,0
2/14/2023 12:24,66,78,76,13,0
2/14/2023 12:39,67,77,75,14,0
2/14/2023 12:54,66,76,76,15,0
2/14/2023 13:09,67,77,75,16,0
2/14/2023 13:24,68,76,74,17,0
2/14/2023 13:39,69,75,75,16,0
2/14/2023 13:54,70,74,76,17,0
2/14/2023 14:09,71,75,77,16,0
2/14/2023 14:24,70,76,76,17,0
2/14/2023 14:39,69,75,77,16,0
2/14/2023 14:54,70,74,78,17,0
2/14/2023 15:09,71,73,77,16,0
2/14/2023 15:24,70,74,78,15,0
2/14/2023 15:39,71,73,79,14,0
2/14/2023 15:54,70,72,78,15,0
2/14/2023 16:09,71,73,77,16,0
2/14/2023 16:24,72,74,76,17,0
2/14/2023 16:39,73,75,77,16,0
2/14/2023 16:54,74,74,78,15,0
2/14/2023 17:09,75,73,79,16,0
2/14/2023 17:24,74,72,78,15,0
2/14/2023 17:39,75,73,77,14,0
2/14/2023 17:54,76,74,78,13,0
2/14/2023 18:09,77,75,79,14,0
2/14/2023 18:24,78,74,80,13,0
2/14/2023 18:39,79,75,79,12,0
2/14/2023 18:54,80,76,80,11,0
2/14/2023 19:09,81,77,79,10,0
2/14/2023 19:24,82,76,78,11,0
2/14/2023 19:39,83,77,79,10,0
2/14/2023 19:54,82,76,78,11,18
2/14/2023 20:09,81,75,79,12,19
2/14/2023 20:24,82,74,78,13,18
2/14/2023 20:39,83,73,79,14,17
2/14/2023 20:54,82,74,78,13,16
2/14/2023 21:09,83,73,79,14,17
2/14/2023 21:24,82,72,78,15,16
2/14/2023 21:39,81,71,77,14,17
2/14/2023 21:54,82,70,78,13,18
2/14/2023 22:09,81,71,77,12,17
2/14/2023 22:24,80,70,76,11,16
2/14/2023 22:39,79,71,75,12,15
2/14/2023 22:54,78,72,76,13,14
2/14/2023 23:09,79,71,77,12,13
2/14/2023 23:24,78,72,76,13,14
2/14/2023 23:39,79,71,77,14,15
2/14/2023 23:54,78,70,76,13,14
2/15/2023 0:09,77,71,75,12,15
2/15/2023 0:24,78,72,76,13,14
2/15/2023 0:39,79,73,75,14,13
2/15/2023 0:54,78,74,76,13,12
2/15/2023 1:09,79,75,77,12,13
2/15/2023 1:24,80,76,76,13,12
2/15/2023 1:39,81,75,77,12,11
2/15/2023 1:54,80,76,76,11,10
2/15/2023 2:09,79,75,75,10,11
2/15/2023 2:24,80,74,76,9,12
2/15/2023 2:39,79,73,77,8,13
2/15/2023 2:54,78,74,76,7,14
2/15/2023 3:09,79,73,75,6,15
2/15/2023 3:24,80,74,74,5,14
2/15/2023 3:39,79,73,73,6,13
2/15/2023 3:54,78,72,72,5,12
2/15/2023 4:09,77,71,71,6,11
2/15/2023 4:24,78,72,72,5,10
2/15/2023 4:39,79,73,71,6,11
2/15/2023 4:54,80,74,70,5,12
2/15/2023 5:09,79,73,70,4,11
2/15/2023 5:24,80,74,71,3,10
2/15/2023 5:39,81,73,72,4,10
2/15/2023 5:54,82,74,71,3,11
2/15/2023 6:09,81,73,72,2,10
2/15/2023 6:24,82,74,73,3,11
2/15/2023 6:39,83,73,72,2,12
2/15/2023 6:54,84,74,71,1,11
2/15/2023 7:09,85,75,70,2,12
2/15/2023 7:24,86,74,70,1,11
2/15/2023 7:39,87,75,71,0,12
2/15/2023 7:54,86,76,70,0,11
2/15/2023 8:09,87,75,71,1,12
2/15/2023 8:24,86,76,72,0,13
2/15/2023 8:39,87,75,71,1,12
2/15/2023 8:54,88,76,70,0,13
2/15/2023 9:09,89,77,71,0,14
2/15/2023 9:24,90,76,72,1,13
2/15/2023 9:39,89,77,71,2,14
2/15/2023 9:54,88,76,70,3,15
2/15/2023 10:09,89,75,70,4,14
2/15/2023 10:24,88,76,71,5,15
2/15/2023 10:39,89,75,72,4,16
2/15/2023 10:54,90,74,71,5,15
2/15/2023 11:09,89,75,70,6,14
2/15/2023 11:24,90,76,70,7,15
2/15/2023 11:39,89,77,71,8,14
2/15/2023 11:54,88,78,70,7,13
2/15/2023 12:09,87,79,71,6,12
2/15/2023 12:24,86,78,70,5,13
2/15/2023 12:39,85,77,71,4,12
2/15/2023 12:54,86,78,70,5,13
2/15/2023 13:09,87,79,70,4,12
2/15/2023 13:24,86,80,70,3,11
2/15/2023 13:39,85,79,71,2,12
2/15/2023 13:54,84,78,72,1,11
2/15/2023 14:09,83,79,71,0,12
2/15/2023 14:24,84,80,70,0,11
2/15/2023 14:39,83,79,71,0,10
2/15/2023 14:54,82,80,70,1,10
2/15/2023 15:09,81,79,70,0,10
2/15/2023 15:24,80,78,70,0,11
2/15/2023 15:39,81,79,70,1,10
2/15/2023 15:54,80,78,70,0,10
2/15/2023 16:09,81,79,71,1,11
2/15/2023 16:24,82,80,72,2,12
2/15/2023 16:39,81,79,71,1,13
2/15/2023 16:54,80,78,70,0,14
2/15/2023 17:09,81,79,71,0,15
2/15/2023 17:24,80,80,70,1,14
2/15/2023 17:39,79,80,70,0,15
2/15/2023 17:54,80,80,70,0,14
2/15/2023 18:09,81,80,71,0,13
2/15/2023 18:24,80,79,72,0,14
2/15/2023 18:39,79,78,71,0,15
2/15/2023 18:54,78,79,70,1,14
2/15/2023 19:09,77,80,70,0,13
2/15/2023 19:24,76,80,70,1,12
2/15/2023 19:39,77,80,71,0,11
2/15/2023 19:54,76,79,70,0,10
2/15/2023 20:09,77,80,70,0,10
2/15/2023 20:24,78,79,71,1,10
2/15/2023 20:39,77,78,72,2,11
2/15/2023 20:54,78,77,73,1,10
2/15/2023 21:09,79,76,72,0,10
2/15/2023 21:24,80,75,73,0,11
2/15/2023 21:39,79,76,72,1,10
2/15/2023 21:54,78,75,73,0,10
2/15/2023 22:09,79,74,72,0,11
2/15/2023 22:24,80,73,71,1,10
2/15/2023 22:39,81,72,70,0,10
2/15/2023 22:54,80,73,70,1,11
2/15/2023 23:09,81,72,70,0,12
2/15/2023 23:24,82,71,70,1,13
2/15/2023 23:39,81,72,70,2,12
2/15/2023 23:54,82,71,71,1,13
2/16/2023 0:09,81,70,72,0,12
2/16/2023 0:24,82,70,73,0,11
2/16/2023 0:39,81,71,72,0,10
2/16/2023 0:54,80,70,71,1,11
2/16/2023 1:09,81,70,72,2,10
2/16/2023 1:24,82,71,73,1,11
2/16/2023 1:39,81,70,72,2,12
2/16/2023 1:54,80,70,71,3,13
2/16/2023 2:09,79,71,72,2,12
2/16/2023 2:24,78,72,71,3,11
2/16/2023 2:39,77,71,72,2,12
2/16/2023 2:54,76,70,73,1,11
2/16/2023 3:09,75,71,72,2,10
2/16/2023 3:24,74,72,73,3,10
2/16/2023 3:39,75,73,72,2,11
2/16/2023 3:54,74,74,71,3,12
2/16/2023 4:09,75,73,70,2,11
2/16/2023 4:24,74,72,70,1,10
2/16/2023 4:39,73,71,71,2,10
2/16/2023 4:54,72,70,72,3,10
2/16/2023 5:09,71,71,71,2,10
2/16/2023 5:24,70,72,72,3,11
2/16/2023 5:39,69,71,73,4,10
2/16/2023 5:54,68,72,74,5,10
2/16/2023 6:09,67,71,75,4,10
2/16/2023 6:24,68,72,76,5,11
2/16/2023 6:39,67,71,75,6,10
2/16/2023 6:54,66,70,76,7,11
2/16/2023 7:09,67,71,77,6,10
2/16/2023 7:24,66,70,78,5,10
2/16/2023 7:39,65,71,77,6,10
2/16/2023 7:54,66,72,78,5,11
2/16/2023 8:09,67,73,79,4,10
2/16/2023 8:24,66,74,80,5,10
2/16/2023 8:39,67,73,81,4,10
2/16/2023 8:54,68,72,82,3,10
2/16/2023 9:09,67,73,83,2,11
2/16/2023 9:24,68,72,82,1,12
2/16/2023 9:39,67,71,83,0,13
