Date,satsp,oat,clg,economizer_sig,supply_vfd_speed
2/15/2023 2:51,80,59,73,31,0
2/15/2023 3:06,79,58,74,30,0
2/15/2023 3:21,80,57,75,31,0
2/15/2023 3:36,81,58,74,30,0
2/15/2023 3:51,80,59,73,29,0
2/15/2023 4:06,79,58,72,30,0
2/15/2023 4:21,78,57,71,31,0
2/15/2023 4:36,77,58,70,30,0
2/15/2023 4:51,76,57,70,29,0
2/15/2023 5:06,75,56,70,28,0
2/15/2023 5:21,74,57,71,29,0
2/15/2023 5:36,73,58,70,28,0
2/15/2023 5:51,72,59,70,29,0
2/15/2023 6:06,73,60,71,28,0
2/15/2023 6:21,72,61,72,29,0
2/15/2023 6:36,71,62,73,28,0
2/15/2023 6:51,70,63,74,29,0
2/15/2023 7:06,71,62,75,30,0
2/15/2023 7:21,70,63,74,31,0
2/15/2023 7:36,71,62,73,30,0
2/15/2023 7:51,70,61,74,29,0
2/15/2023 8:06,71,60,75,28,0
2/15/2023 8:21,72,61,76,29,0
2/15/2023 8:36,73,62,77,28,0
2/15/2023 8:51,74,63,78,27,0
2/15/2023 9:06,75,62,77,26,0
2/15/2023 9:21,76,63,78,25,0
2/15/2023 9:36,77,62,79,26,0
2/15/2023 9:51,76,61,80,27,0
2/15/2023 10:06,77,60,79,28,0
2/15/2023 10:21,76,61,78,29,0
2/15/2023 10:36,77,62,77,28,0
2/15/2023 10:51,78,63,78,27,0
2/15/2023 11:06,79,62,77,26,0
2/15/2023 11:21,80,61,76,25,0
2/15/2023 11:36,81,62,77,24,0
2/15/2023 11:51,80,61,78,25,0
2/15/2023 12:06,81,60,77,26,0
2/15/2023 12:21,82,59,78,27,0
2/15/2023 12:36,81,58,77,26,0
2/15/2023 12:51,82,57,76,25,0
2/15/2023 13:06,81,58,75,24,0
2/15/2023 13:21,82,57,76,23,0
2/15/2023 13:36,81,56,75,22,0
2/15/2023 13:51,82,55,76,21,0
2/15/2023 14:06,81,54,77,22,0
2/15/2023 14:21,80,55,76,21,0
2/15/2023 14:36,79,56,75,22,0
2/15/2023 14:51,78,55,74,21,0
2/15/2023 15:06,79,56,75,22,0
2/15/2023 15:21,78,57,74,21,0
2/15/2023 15:36,79,56,75,22,0
2/15/2023 15:51,78,57,74,23,0
2/15/2023 16:06,77,58,75,22,0
2/15/2023 16:21,78,59,76,21,0
2/15/2023 16:36,79,58,77,22,0
2/15/2023 16:51,80,59,78,21,0
2/15/2023 17:06,81,60,79,20,0
2/15/2023 17:21,80,59,78,21,0
2/15/2023 17:36,81,58,79,20,0
2/15/2023 17:51,82,59,78,19,0
2/15/2023 18:06,81,58,79,18,0
2/15/2023 18:21,82,59,78,19,0
2/15/2023 18:36,83,60,77,18,0
2/15/2023 18:51,82,61,78,19,0
2/15/2023 19:06,81,60,79,18,0
2/15/2023 19:21,82,61,78,19,0
2/15/2023 19:36,83,60,77,20,0
2/15/2023 19:51,82,59,76,21,0
2/15/2023 20:06,83,60,75,20,0
2/15/2023 20:21,82,59,76,21,0
2/15/2023 20:36,83,58,77,22,0
2/15/2023 20:51,84,57,78,23,0
2/15/2023 21:06,85,58,77,22,0
2/15/2023 21:21,84,59,76,23,0
2/15/2023 21:36,83,60,75,22,0
2/15/2023 21:51,82,61,74,21,0
2/15/2023 22:06,83,60,75,22,0
2/15/2023 22:21,84,61,76,23,0
2/15/2023 22:36,85,62,77,24,0
2/15/2023 22:51,84,63,78,23,0
2/15/2023 23:06,83,64,77,24,0
2/15/2023 23:21,82,63,76,23,0
2/15/2023 23:36,81,64,75,22,0
2/15/2023 23:51,80,65,76,23,0
2/16/2023 0:06,79,64,75,22,0
2/16/2023 0:21,78,65,74,21,0
2/16/2023 0:36,77,64,73,20,0
2/16/2023 0:51,76,63,72,19,0
2/16/2023 1:06,77,64,73,20,0
2/16/2023 1:21,76,65,74,21,0
2/16/2023 1:36,77,64,73,20,0
2/16/2023 1:51,76,63,72,21,0
2/16/2023 2:06,75,62,71,20,0
2/16/2023 2:21,74,61,70,19,0
2/16/2023 2:36,75,60,71,20,0
2/16/2023 2:51,76,61,72,21,0
2/16/2023 3:06,77,62,73,20,0
2/16/2023 3:21,78,61,72,19,0
2/16/2023 3:36,77,62,71,20,0
2/16/2023 3:51,78,63,72,19,0
2/16/2023 4:06,77,62,71,18,0
2/16/2023 4:21,76,61,70,17,0
2/16/2023 4:36,75,60,71,18,0
2/16/2023 4:51,74,59,70,19,0
2/16/2023 5:06,75,60,70,20,0
2/16/2023 5:21,74,59,70,19,0
2/16/2023 5:36,73,58,70,20,0
2/16/2023 5:51,74,57,70,21,0
2/16/2023 6:06,73,58,71,20,0
2/16/2023 6:21,72,57,70,19,0
2/16/2023 6:36,73,56,70,18,0
2/16/2023 6:51,72,57,70,17,0
2/16/2023 7:06,71,58,70,16,0
2/16/2023 7:21,70,59,70,15,0
2/16/2023 7:36,69,60,70,14,0
2/16/2023 7:51,68,61,70,13,0
2/16/2023 8:06,69,60,71,14,0
2/16/2023 8:21,68,61,72,13,0
2/16/2023 8:36,69,60,73,14,0
2/16/2023 8:51,68,59,74,15,0
2/16/2023 9:06,67,58,75,16,0
2/16/2023 9:21,66,57,76,15,0
2/16/2023 9:36,65,56,75,14,0
2/16/2023 9:51,66,57,76,15,0
2/16/2023 10:06,65,56,77,14,0
2/16/2023 10:21,66,57,78,13,0
2/16/2023 10:36,67,58,77,14,0
2/16/2023 10:51,66,57,78,13,0
2/16/2023 11:06,67,58,79,14,0
2/16/2023 11:21,66,59,78,15,0
2/16/2023 11:36,65,60,77,14,0
2/16/2023 11:51,66,61,78,13,0
2/16/2023 12:06,65,60,77,14,0
2/16/2023 12:21,64,59,76,15,0
2/16/2023 12:36,65,58,75,14,0
2/16/2023 12:51,64,57,76,13,0
2/16/2023 13:06,63,58,75,14,0
2/16/2023 13:21,64,57,76,15,0
2/16/2023 13:36,65,56,75,16,0
2/16/2023 13:51,64,55,74,17,0
2/16/2023 14:06,63,54,75,16,0
2/16/2023 14:21,64,53,76,17,0
2/16/2023 14:36,63,52,77,16,0
2/16/2023 14:51,64,51,76,17,0
2/16/2023 15:06,65,50,77,16,0
2/16/2023 15:21,64,51,78,17,0
2/16/2023 15:36,63,52,77,16,0
2/16/2023 15:51,64,51,78,15,0
2/16/2023 16:06,63,50,79,14,0
2/16/2023 16:21,64,49,78,15,0
2/16/2023 16:36,63,48,77,16,0
2/16/2023 16:51,62,49,76,17,0
2/16/2023 17:06,63,50,77,16,0
2/16/2023 17:21,64,51,78,15,0
2/16/2023 17:36,65,50,79,16,0
2/16/2023 17:51,64,49,78,15,0
2/16/2023 18:06,63,48,77,14,0
2/16/2023 18:21,62,47,78,13,0
2/16/2023 18:36,63,48,79,14,0
2/16/2023 18:51,64,47,80,13,0
2/16/2023 19:06,63,46,79,12,0
2/16/2023 19:21,64,47,80,11,0
2/16/2023 19:36,65,46,79,10,0
2/16/2023 19:51,66,47,78,11,0
2/16/2023 20:06,65,46,79,10,0
2/16/2023 20:21,66,45,78,11,18
2/16/2023 20:36,67,46,79,12,19
2/16/2023 20:51,66,45,78,13,18
2/16/2023 21:06,65,46,79,14,17
2/16/2023 21:21,64,45,78,13,16
2/16/2023 21:36,65,46,79,14,17
2/16/2023 21:51,66,45,78,15,16
2/16/2023 22:06,67,46,77,14,17
2/16/2023 22:21,68,47,78,13,18
2/16/2023 22:36,69,46,77,12,17
2/16/2023 22:51,68,47,76,11,16
2/16/2023 23:06,67,46,75,12,15
2/16/2023 23:21,66,47,76,13,14
2/16/2023 23:36,67,46,77,12,13
2/16/2023 23:51,68,47,76,13,14
2/17/2023 0:06,69,48,77,14,15
2/17/2023 0:21,70,47,76,13,14
2/17/2023 0:36,69,48,75,12,15
2/17/2023 0:51,68,49,76,13,14
2/17/2023 1:06,69,48,75,14,13
2/17/2023 1:21,70,47,76,13,12
2/17/2023 1:36,69,48,77,12,13
2/17/2023 1:51,70,49,76,13,12
2/17/2023 2:06,71,48,77,12,11
2/17/2023 2:21,72,49,76,11,10
2/17/2023 2:36,73,50,75,10,11
2/17/2023 2:51,72,49,76,9,12
2/17/2023 3:06,71,48,77,8,13
2/17/2023 3:21,72,47,76,7,14
2/17/2023 3:36,71,46,75,6,15
2/17/2023 3:51,70,45,74,5,14
2/17/2023 4:06,69,46,73,6,13
2/17/2023 4:21,70,45,72,5,12
2/17/2023 4:36,71,46,71,6,11
2/17/2023 4:51,70,45,72,5,10
2/17/2023 5:06,71,46,71,6,11
2/17/2023 5:21,70,45,70,5,12
2/17/2023 5:36,71,46,70,4,11
2/17/2023 5:51,72,45,71,3,10
2/17/2023 6:06,73,46,72,4,10
2/17/2023 6:21,72,45,71,3,11
2/17/2023 6:36,71,44,72,2,10
2/17/2023 6:51,70,43,73,3,11
2/17/2023 7:06,71,44,72,2,12
2/17/2023 7:21,70,45,71,1,11
2/17/2023 7:36,69,44,70,2,12
2/17/2023 7:51,70,45,70,1,11
2/17/2023 8:06,71,46,71,0,12
2/17/2023 8:21,70,47,70,0,11
2/17/2023 8:36,69,48,71,1,12
2/17/2023 8:51,70,49,72,0,13
2/17/2023 9:06,69,50,71,1,12
2/17/2023 9:21,68,49,70,0,13
2/17/2023 9:36,67,48,71,0,14
2/17/2023 9:51,68,47,72,1,13
2/17/2023 10:06,67,48,71,2,14
2/17/2023 10:21,68,47,70,3,15
2/17/2023 10:36,69,46,70,4,14
2/17/2023 10:51,70,45,71,5,15
2/17/2023 11:06,69,44,72,4,16
2/17/2023 11:21,68,45,71,5,15
2/17/2023 11:36,69,44,70,6,14
2/17/2023 11:51,70,45,70,7,15
2/17/2023 12:06,69,46,71,8,14
2/17/2023 12:21,68,45,70,7,13
2/17/2023 12:36,67,44,71,6,12
2/17/2023 12:51,68,43,70,5,13
2/17/2023 13:06,67,42,71,4,12
2/17/2023 13:21,66,43,70,5,13
2/17/2023 13:36,67,42,70,4,12
2/17/2023 13:51,68,41,70,3,11
2/17/2023 14:06,69,42,71,2,12
2/17/2023 14:21,70,41,72,1,11
2/17/2023 14:36,69,42,71,0,12
2/17/2023 14:51,70,41,70,0,11
2/17/2023 15:06,71,42,71,0,10
2/17/2023 15:21,70,41,70,1,10
2/17/2023 15:36,71,40,70,0,10
2/17/2023 15:51,70,41,70,0,11
2/17/2023 16:06,71,42,70,1,10
2/17/2023 16:21,70,41,70,0,10
2/17/2023 16:36,69,40,71,1,11
2/17/2023 16:51,70,41,72,2,12
2/17/2023 17:06,69,42,71,1,13
2/17/2023 17:21,70,41,70,0,14
2/17/2023 17:36,69,42,71,0,15
2/17/2023 17:51,68,43,70,1,14
2/17/2023 18:06,67,44,70,0,15
2/17/2023 18:21,66,45,70,0,14
2/17/2023 18:36,67,44,71,0,13
2/17/2023 18:51,66,43,72,0,14
2/17/2023 19:06,67,44,71,0,15
2/17/2023 19:21,68,43,70,1,14
2/17/2023 19:36,67,44,70,0,13
2/17/2023 19:51,68,43,70,1,12
2/17/2023 20:06,69,44,71,0,11
2/17/2023 20:21,70,45,70,0,10
2/17/2023 20:36,69,46,70,0,10
2/17/2023 20:51,68,47,71,1,10
2/17/2023 21:06,67,46,72,2,11
2/17/2023 21:21,66,47,73,1,10
2/17/2023 21:36,67,46,72,0,10
2/17/2023 21:51,66,45,73,0,11
2/17/2023 22:06,65,46,72,1,10
2/17/2023 22:21,64,47,73,0,10
2/17/2023 22:36,65,48,72,0,11
2/17/2023 22:51,64,47,71,1,10
2/17/2023 23:06,63,48,70,0,10
2/17/2023 23:21,62,47,70,1,11
2/17/2023 23:36,61,46,70,0,12
2/17/2023 23:51,60,47,70,1,13
2/18/2023 0:06,60,46,70,2,12
2/18/2023 0:21,61,45,71,1,13
2/18/2023 0:36,62,44,72,0,12
2/18/2023 0:51,63,43,73,0,11
2/18/2023 1:06,62,42,72,0,10
2/18/2023 1:21,61,43,71,1,11
2/18/2023 1:36,60,44,72,2,10
2/18/2023 1:51,61,43,73,1,11
2/18/2023 2:06,62,42,72,2,12
2/18/2023 2:21,61,41,71,3,13
2/18/2023 2:36,60,42,72,2,12
2/18/2023 2:51,60,41,71,3,11
2/18/2023 3:06,60,42,72,2,12
2/18/2023 3:21,61,41,73,1,11
2/18/2023 3:36,62,42,72,2,10
2/18/2023 3:51,61,41,73,3,10
2/18/2023 4:06,60,42,72,2,11
2/18/2023 4:21,61,43,71,3,12
2/18/2023 4:36,62,44,70,2,11
2/18/2023 4:51,63,43,70,1,10
2/18/2023 5:06,64,42,71,2,10
2/18/2023 5:21,65,41,72,3,10
2/18/2023 5:36,64,42,71,2,10
2/18/2023 5:51,65,43,72,3,11
2/18/2023 6:06,64,42,73,4,10
2/18/2023 6:21,63,43,74,5,10
2/18/2023 6:36,62,44,75,4,10
2/18/2023 6:51,63,45,76,5,11
2/18/2023 7:06,64,44,75,6,10
2/18/2023 7:21,65,43,76,7,11
2/18/2023 7:36,64,42,77,6,10
2/18/2023 7:51,63,43,78,5,10
2/18/2023 8:06,64,42,77,6,10
2/18/2023 8:21,65,41,78,5,11
2/18/2023 8:36,64,40,79,4,10
2/18/2023 8:51,63,41,80,5,10
2/18/2023 9:06,62,40,81,4,10
2/18/2023 9:21,63,39,82,3,10
2/18/2023 9:36,64,38,83,2,11
2/18/2023 9:51,63,37,82,1,12
2/18/2023 10:06,62,36,83,0,13
