Date,oat,rat,mat,vav_total_flow,supply_vfd_speed
2/8/2023 16:47,16,71,52,12186,0
2/8/2023 17:02,17,72,53,12185,0
2/8/2023 17:17,16,71,54,12184,0
2/8/2023 17:32,15,72,55,12185,0
2/8/2023 17:47,14,71,56,12184,0
2/8/2023 18:02,15,70,55,12185,0
2/8/2023 18:17,16,71,56,12186,0
2/8/2023 18:32,17,70,57,12187,0
2/8/2023 18:47,16,71,56,12186,0
2/8/2023 19:02,17,70,57,12185,0
2/8/2023 19:17,18,69,58,12184,0
2/8/2023 19:32,19,70,57,12183,0
2/8/2023 19:47,20,69,56,12182,0
2/8/2023 20:02,21,70,55,12183,0
2/8/2023 20:17,20,69,56,12184,0
2/8/2023 20:32,19,70,57,12183,0
2/8/2023 20:47,20,69,58,12182,0
2/8/2023 21:02,21,68,59,12183,0
2/8/2023 21:17,22,67,58,12184,0
2/8/2023 21:32,21,66,57,12185,0
2/8/2023 21:47,20,67,58,12184,0
2/8/2023 22:02,21,66,57,12185,0
2/8/2023 22:17,22,67,56,12186,0
2/8/2023 22:32,23,66,57,12185,0
2/8/2023 22:47,22,65,58,12184,0
2/8/2023 23:02,23,66,59,12185,0
2/8/2023 23:17,22,67,60,12184,0
2/8/2023 23:32,21,68,61,12183,0
2/8/2023 23:47,20,69,62,12182,0
2/9/2023 0:02,21,68,63,12183,0
2/9/2023 0:17,22,67,64,12184,0
2/9/2023 0:32,23,68,63,12183,0
2/9/2023 0:47,24,69,64,12184,0
2/9/2023 1:02,25,70,65,12185,0
2/9/2023 1:17,26,69,66,12184,0
2/9/2023 1:32,27,70,65,12185,0
2/9/2023 1:47,26,69,64,12186,0
2/9/2023 2:02,25,68,65,12185,0
2/9/2023 2:17,24,69,66,12186,0
2/9/2023 2:32,25,70,67,12187,0
2/9/2023 2:47,26,71,68,12188,0
2/9/2023 3:02,27,72,69,12189,0
2/9/2023 3:17,26,71,68,12188,0
2/9/2023 3:32,27,70,67,12189,0
2/9/2023 3:47,26,69,68,12190,0
2/9/2023 4:02,27,70,69,12191,0
2/9/2023 4:17,28,71,68,12192,0
2/9/2023 4:32,27,72,67,12193,0
2/9/2023 4:47,26,73,66,12192,0
2/9/2023 5:02,25,72,65,12191,0
2/9/2023 5:17,24,71,66,12192,0
2/9/2023 5:32,23,72,67,12193,0
2/9/2023 5:47,24,73,66,12192,0
2/9/2023 6:02,25,72,67,12193,0
2/9/2023 6:17,26,73,68,12192,0
2/9/2023 6:32,27,72,67,12193,0
2/9/2023 6:47,28,71,68,12194,0
2/9/2023 7:02,29,72,69,12193,0
2/9/2023 7:17,30,71,68,12194,0
2/9/2023 7:32,31,70,69,12193,0
2/9/2023 7:47,32,69,68,12192,0
2/9/2023 8:02,31,70,67,12191,0
2/9/2023 8:17,30,69,68,12192,0
2/9/2023 8:32,31,70,69,12193,0
2/9/2023 8:47,30,69,70,12194,0
2/9/2023 9:02,29,70,69,12195,0
2/9/2023 9:17,28,69,68,12194,0
2/9/2023 9:32,27,68,69,12195,0
2/9/2023 9:47,28,69,68,12194,0
2/9/2023 10:02,27,70,67,12195,0
2/9/2023 10:17,28,69,68,12194,0
2/9/2023 10:32,27,68,67,12193,0
2/9/2023 10:47,26,69,68,12192,0
2/9/2023 11:02,25,70,69,12191,0
2/9/2023 11:17,26,71,68,12192,0
2/9/2023 11:32,25,70,67,12191,0
2/9/2023 11:47,26,69,66,12192,0
2/9/2023 12:02,25,70,65,12193,0
2/9/2023 12:17,26,71,64,12192,0
2/9/2023 12:32,27,70,65,12193,0
2/9/2023 12:47,26,69,64,12194,0
2/9/2023 13:02,27,70,63,12193,0
2/9/2023 13:17,28,71,64,12194,0
2/9/2023 13:32,29,70,63,12193,0
2/9/2023 13:47,28,69,64,12192,0
2/9/2023 14:02,29,68,63,12191,0
2/9/2023 14:17,30,67,62,12190,0
2/9/2023 14:32,29,66,61,12189,0
2/9/2023 14:47,28,67,62,12190,0
2/9/2023 15:02,27,66,61,12191,0
2/9/2023 15:17,26,65,62,12190,0
2/9/2023 15:32,27,64,63,12191,0
2/9/2023 15:47,28,63,64,12192,0
2/9/2023 16:02,27,64,63,12191,0
2/9/2023 16:17,28,63,62,12190,0
2/9/2023 16:32,29,64,61,12189,0
2/9/2023 16:47,30,65,62,12190,0
2/9/2023 17:02,31,66,63,12189,0
2/9/2023 17:17,30,65,62,12188,0
2/9/2023 17:32,31,66,61,12187,0
2/9/2023 17:47,30,65,62,12186,0
2/9/2023 18:02,31,64,61,12187,0
2/9/2023 18:17,30,63,62,12186,0
2/9/2023 18:32,29,64,61,12187,0
2/9/2023 18:47,30,63,60,12186,0
2/9/2023 19:02,31,64,59,12187,0
2/9/2023 19:17,32,65,60,12188,0
2/9/2023 19:32,31,66,59,12187,0
2/9/2023 19:47,32,65,60,12186,0
2/9/2023 20:02,33,66,59,12187,0
2/9/2023 20:17,32,65,58,12188,0
2/9/2023 20:32,31,66,59,12189,0
2/9/2023 20:47,32,67,58,12188,0
2/9/2023 21:02,33,66,59,12187,0
2/9/2023 21:17,32,67,60,12188,0
2/9/2023 21:32,33,66,59,12189,0
2/9/2023 21:47,34,67,58,12190,0
2/9/2023 22:02,33,68,57,12191,0
2/9/2023 22:17,32,69,56,12192,0
2/9/2023 22:32,31,68,57,12193,0
2/9/2023 22:47,32,69,56,12194,0
2/9/2023 23:02,33,68,55,12193,0
2/9/2023 23:17,32,67,56,12192,0
2/9/2023 23:32,33,68,55,12193,0
2/9/2023 23:47,32,69,54,12194,0
2/10/2023 0:02,33,68,53,12193,0
2/10/2023 0:17,34,69,52,12194,0
2/10/2023 0:32,33,68,53,12193,0
2/10/2023 0:47,34,67,52,12194,0
2/10/2023 1:02,35,66,53,12195,0
2/10/2023 1:17,36,67,52,12196,0
2/10/2023 1:32,37,66,53,12197,0
2/10/2023 1:47,36,67,52,12198,0
2/10/2023 2:02,37,66,51,12197,0
2/10/2023 2:17,38,65,52,12196,0
2/10/2023 2:32,39,64,51,12197,0
2/10/2023 2:47,38,65,52,12198,0
2/10/2023 3:02,37,66,53,12197,0
2/10/2023 3:17,36,65,54,12196,0
2/10/2023 3:32,35,66,55,12197,0
2/10/2023 3:47,36,65,56,12198,0
2/10/2023 4:02,35,66,55,12199,0
2/10/2023 4:17,34,65,54,12198,0
2/10/2023 4:32,35,64,53,12197,0
2/10/2023 4:47,34,65,54,12198,0
2/10/2023 5:02,35,64,53,12199,0
2/10/2023 5:17,36,65,54,12200,0
2/10/2023 5:32,35,64,53,12201,0
2/10/2023 5:47,34,63,52,12202,0
2/10/2023 6:02,33,62,51,12201,0
2/10/2023 6:17,34,63,50,12200,0
2/10/2023 6:32,33,62,51,12199,0
2/10/2023 6:47,34,61,50,12200,0
2/10/2023 7:02,35,60,51,12201,0
2/10/2023 7:17,34,60,50,12202,0
2/10/2023 7:32,33,61,49,12203,0
2/10/2023 7:47,34,60,50,12204,0
2/10/2023 8:02,35,61,51,12205,0
2/10/2023 8:17,36,62,50,12206,0
2/10/2023 8:32,35,61,49,12205,0
2/10/2023 8:47,36,60,50,12206,0
2/10/2023 9:02,35,60,51,12207,0
2/10/2023 9:17,36,61,50,12208,0
2/10/2023 9:32,35,60,51,12207,0
2/10/2023 9:47,34,61,50,12208,0
2/10/2023 10:02,33,62,51,12207,0
2/10/2023 10:17,32,61,52,12208,0
2/10/2023 10:32,31,62,51,12209,0
2/10/2023 10:47,30,63,52,12208,0
2/10/2023 11:02,31,64,51,12209,0
2/10/2023 11:17,30,63,52,12208,0
2/10/2023 11:32,29,64,51,12209,0
2/10/2023 11:47,28,63,50,12210,0
2/10/2023 12:02,27,64,49,12209,0
2/10/2023 12:17,26,65,48,12208,0
2/10/2023 12:32,25,66,49,12207,0
2/10/2023 12:47,26,65,50,12208,0
2/10/2023 13:02,25,64,49,12207,0
2/10/2023 13:17,24,63,50,12208,0
2/10/2023 13:32,23,64,51,12207,0
2/10/2023 13:47,22,63,52,12208,0
2/10/2023 14:02,23,64,51,12209,0
2/10/2023 14:17,24,63,50,12210,0
2/10/2023 14:32,25,64,49,12209,0
2/10/2023 14:47,24,65,48,12210,0
2/10/2023 15:02,23,66,47,12209,0
2/10/2023 15:17,22,65,46,12208,0
2/10/2023 15:32,23,64,45,12209,0
2/10/2023 15:47,22,63,46,12210,0
2/10/2023 16:02,21,64,45,12211,0
2/10/2023 16:17,20,65,44,12210,0
2/10/2023 16:32,21,66,43,12209,0
2/10/2023 16:47,22,65,44,12208,0
2/10/2023 17:02,21,64,43,12209,0
2/10/2023 17:17,22,63,44,12208,0
2/10/2023 17:32,21,62,43,12209,0
2/10/2023 17:47,20,61,42,12208,0
2/10/2023 18:02,21,60,41,12209,0
2/10/2023 18:17,22,60,40,12210,0
2/10/2023 18:32,23,61,39,12209,0
2/10/2023 18:47,22,62,38,12208,0
2/10/2023 19:02,23,61,39,12207,0
2/10/2023 19:17,22,60,40,12206,0
2/10/2023 19:32,23,60,39,12207,0
2/10/2023 19:47,22,61,38,12206,0
2/10/2023 20:02,21,60,37,12205,0
2/10/2023 20:17,22,61,36,12204,0
2/10/2023 20:32,23,60,35,12205,0
2/10/2023 20:47,22,60,36,12204,0
2/10/2023 21:02,23,60,37,12205,0
2/10/2023 21:17,22,61,38,12204,0
2/10/2023 21:32,23,60,39,12203,0
2/10/2023 21:47,24,61,40,12202,0
2/10/2023 22:02,25,60,39,12201,0
2/10/2023 22:17,26,60,38,12200,0
2/10/2023 22:32,27,60,39,12199,0
2/10/2023 22:47,26,60,40,12198,0
2/10/2023 23:02,27,60,41,12197,0
2/10/2023 23:17,26,60,40,12198,0
2/10/2023 23:32,27,61,41,12197,0
2/10/2023 23:47,26,62,42,12198,0
2/11/2023 0:02,25,63,41,12199,0
2/11/2023 0:17,26,62,40,12198,0
2/11/2023 0:32,27,63,41,12197,0
2/11/2023 0:47,28,62,40,12198,0
2/11/2023 1:02,27,61,41,12199,0
2/11/2023 1:17,26,60,40,12198,0
2/11/2023 1:32,27,61,39,12197,0
2/11/2023 1:47,28,62,38,12198,0
2/11/2023 2:02,27,61,37,12199,0
2/11/2023 2:17,28,60,36,12198,0
2/11/2023 2:32,29,60,35,12197,0
2/11/2023 2:47,28,60,34,12198,0
2/11/2023 3:02,29,60,35,12197,0
2/11/2023 3:17,30,60,34,12196,0
2/11/2023 3:32,31,60,33,12197,0
2/11/2023 3:47,32,61,32,12198,0
2/11/2023 4:02,31,62,33,12199,0
2/11/2023 4:17,32,63,32,12198,0
2/11/2023 4:32,31,64,31,12199,0
2/11/2023 4:47,32,65,32,12200,0
2/11/2023 5:02,33,66,31,12199,0
2/11/2023 5:17,32,67,32,12200,0
2/11/2023 5:32,33,68,33,12201,0
2/11/2023 5:47,34,69,32,12200,0
2/11/2023 6:02,33,70,31,12201,0
2/11/2023 6:17,32,69,32,12202,0
2/11/2023 6:32,33,68,31,12203,0
2/11/2023 6:47,32,67,30,12202,0
2/11/2023 7:02,33,68,30,12201,0
2/11/2023 7:17,32,69,30,12200,0
2/11/2023 7:32,31,68,31,12201,0
2/11/2023 7:47,30,69,32,12200,0
2/11/2023 8:02,29,70,31,12201,0
2/11/2023 8:17,28,69,32,12202,0
2/11/2023 8:32,27,70,33,12203,0
2/11/2023 8:47,28,69,32,12202,0
2/11/2023 9:02,27,70,33,12201,0
2/11/2023 9:17,28,69,34,12200,0
2/11/2023 9:32,29,68,33,12201,0
2/11/2023 9:47,30,69,32,12202,0
2/11/2023 10:02,29,70,31,12203,0
2/11/2023 10:17,28,71,32,12202,0
2/11/2023 10:32,27,72,33,12201,0
2/11/2023 10:47,28,71,32,12200,0
2/11/2023 11:02,27,70,31,12199,0
2/11/2023 11:17,26,71,30,12198,0
2/11/2023 11:32,27,70,31,12197,0
2/11/2023 11:47,28,71,32,12198,0
2/11/2023 12:02,27,72,31,12197,0
2/11/2023 12:17,26,71,30,12196,0
2/11/2023 12:32,25,70,30,12195,0
2/11/2023 12:47,24,69,30,12194,0
2/11/2023 13:02,23,70,31,12195,0
2/11/2023 13:17,22,69,30,12194,0
2/11/2023 13:32,21,70,31,12193,0
2/11/2023 13:47,20,71,30,12192,0
2/11/2023 14:02,21,70,31,12193,0
2/11/2023 14:17,22,71,32,12194,0
2/11/2023 14:32,23,72,33,12195,0
2/11/2023 14:47,24,71,32,12194,0
2/11/2023 15:02,25,72,33,12193,0
2/11/2023 15:17,24,73,32,12194,0
2/11/2023 15:32,23,74,31,12195,0
2/11/2023 15:47,22,73,32,12194,0
2/11/2023 16:02,21,74,31,12195,0
2/11/2023 16:17,22,73,32,12194,0
2/11/2023 16:32,23,74,31,12195,0
2/11/2023 16:47,22,75,32,12196,0
2/11/2023 17:02,23,76,33,12197,0
2/11/2023 17:17,24,75,32,12198,0
2/11/2023 17:32,23,74,33,12199,0
2/11/2023 17:47,24,75,32,12200,0
2/11/2023 18:02,23,74,31,12201,0
2/11/2023 18:17,22,73,30,12202,0
2/11/2023 18:32,23,72,31,12203,0
2/11/2023 18:47,22,71,30,12202,0
2/11/2023 19:02,21,70,30,12203,0
2/11/2023 19:17,20,69,30,12204,0
2/11/2023 19:32,21,70,31,12205,0
2/11/2023 19:47,20,71,30,12206,0
2/11/2023 20:02,19,72,30,12205,0
2/11/2023 20:17,18,71,30,12206,0
2/11/2023 20:32,19,72,30,12205,0
2/11/2023 20:47,20,71,30,12204,0
2/11/2023 21:02,19,70,31,12203,0
2/11/2023 21:17,20,71,32,12202,0
2/11/2023 21:32,21,70,31,12203,0
2/11/2023 21:47,20,69,32,12202,0
2/11/2023 22:02,21,68,31,12201,0
2/11/2023 22:17,22,67,30,12200,0
2/11/2023 22:32,23,66,31,12199,0
2/11/2023 22:47,22,67,32,12198,0
2/11/2023 23:02,23,68,33,12197,0
2/11/2023 23:17,24,67,32,12196,0
2/11/2023 23:32,25,66,33,12195,0
2/11/2023 23:47,26,65,34,12194,0
2/12/2023 0:02,25,64,35,12195,18
2/12/2023 0:17,26,65,36,12196,19
2/12/2023 0:32,25,66,37,12197,18
2/12/2023 0:47,24,65,36,12196,17
2/12/2023 1:02,23,64,37,12195,16
2/12/2023 1:17,22,63,38,12194,17
2/12/2023 1:32,21,64,39,12193,16
2/12/2023 1:47,22,63,40,12194,17
2/12/2023 2:02,23,62,41,12193,18
2/12/2023 2:17,24,61,40,12192,17
2/12/2023 2:32,23,60,41,12191,16
2/12/2023 2:47,22,61,42,12192,15
2/12/2023 3:02,21,62,41,12191,14
2/12/2023 3:17,22,61,40,12192,13
2/12/2023 3:32,23,60,39,12191,14
2/12/2023 3:47,22,61,40,12190,15
2/12/2023 4:02,23,60,39,12191,14
2/12/2023 4:17,22,60,38,12190,15
2/12/2023 4:32,23,60,39,12191,14
2/12/2023 4:47,24,60,38,12190,13
2/12/2023 5:02,23,60,37,12189,12
2/12/2023 5:17,22,61,38,12190,13
2/12/2023 5:32,23,60,37,12189,12
2/12/2023 5:47,24,61,36,12190,11
2/12/2023 6:02,25,60,37,12191,10
2/12/2023 6:17,26,61,38,12190,11
2/12/2023 6:32,25,60,37,12189,12
2/12/2023 6:47,26,61,36,12188,13
2/12/2023 7:02,27,60,35,12189,14
2/12/2023 7:17,26,60,36,12190,15
2/12/2023 7:32,27,61,35,12189,14
2/12/2023 7:47,28,60,36,12190,13
2/12/2023 8:02,29,61,35,12189,12
2/12/2023 8:17,28,60,34,12188,11
2/12/2023 8:32,29,60,35,12189,10
2/12/2023 8:47,30,60,34,12190,11
2/12/2023 9:02,29,60,35,12189,12
2/12/2023 9:17,30,61,36,12188,11
2/12/2023 9:32,29,60,35,12189,10
2/12/2023 9:47,30,60,34,12188,10
2/12/2023 10:02,31,61,33,12189,11
2/12/2023 10:17,30,60,34,12188,10
2/12/2023 10:32,31,60,33,12189,11
2/12/2023 10:47,30,60,32,12188,12
2/12/2023 11:02,31,60,31,12189,11
2/12/2023 11:17,30,61,32,12188,12
2/12/2023 11:32,31,62,31,12189,11
2/12/2023 11:47,30,63,30,12188,12
2/12/2023 12:02,29,62,30,12187,11
2/12/2023 12:17,28,63,30,12188,12
2/12/2023 12:32,27,62,31,12187,13
2/12/2023 12:47,28,61,30,12186,12
2/12/2023 13:02,29,62,30,12185,13
2/12/2023 13:17,30,61,31,12186,14
2/12/2023 13:32,31,62,32,12185,13
2/12/2023 13:47,30,61,33,12186,14
2/12/2023 14:02,31,62,34,12187,15
2/12/2023 14:17,30,61,35,12186,14
2/12/2023 14:32,31,60,36,12185,15
2/12/2023 14:47,30,60,35,12184,16
2/12/2023 15:02,29,61,34,12183,15
2/12/2023 15:17,28,62,35,12182,14
2/12/2023 15:32,29,63,36,12181,15
2/12/2023 15:47,28,62,35,12180,14
2/12/2023 16:02,27,63,36,12181,13
2/12/2023 16:17,28,64,37,12180,12
2/12/2023 16:32,27,63,36,12181,13
2/12/2023 16:47,28,62,35,12180,12
2/12/2023 17:02,29,63,34,12179,13
2/12/2023 17:17,28,62,33,12180,12
2/12/2023 17:32,29,61,32,12179,11
2/12/2023 17:47,30,62,31,12178,12
2/12/2023 18:02,29,61,30,12179,11
2/12/2023 18:17,30,62,30,12180,12
2/12/2023 18:32,29,63,30,12181,11
2/12/2023 18:47,28,64,31,12180,10
2/12/2023 19:02,29,65,32,12181,10
2/12/2023 19:17,30,66,31,12182,10
2/12/2023 19:32,29,65,30,12181,11
2/12/2023 19:47,30,66,31,12180,10
2/12/2023 20:02,31,67,30,12181,10
2/12/2023 20:17,32,66,30,12182,11
2/12/2023 20:32,33,65,30,12183,12
2/12/2023 20:47,32,64,31,12182,13
2/12/2023 21:02,31,63,30,12183,14
2/12/2023 21:17,30,62,30,12182,15
2/12/2023 21:32,29,61,31,12183,14
2/12/2023 21:47,30,62,32,12184,15
2/12/2023 22:02,31,63,31,12183,14
2/12/2023 22:17,32,64,30,12182,13
2/12/2023 22:32,31,63,31,12181,14
2/12/2023 22:47,32,64,32,12180,15
2/12/2023 23:02,31,65,31,12179,14
2/12/2023 23:17,30,66,30,12178,13
2/12/2023 23:32,29,65,31,12179,12
2/12/2023 23:47,30,64,30,12178,11
2/13/2023 0:02,29,65,30,12179,10
2/13/2023 0:17,30,64,31,12180,10
2/13/2023 0:32,29,65,30,12179,10
2/13/2023 0:47,28,66,31,12178,11
2/13/2023 1:02,27,65,30,12177,10
2/13/2023 1:17,28,64,30,12176,10
2/13/2023 1:32,29,63,30,12177,11
2/13/2023 1:47,30,64,30,12176,10
2/13/2023 2:02,29,63,31,12175,10
2/13/2023 2:17,28,64,32,12174,11
2/13/2023 2:32,29,63,33,12173,10
2/13/2023 2:47,30,62,32,12172,10
2/13/2023 3:02,31,63,31,12173,11
2/13/2023 3:17,32,62,30,12172,12
2/13/2023 3:32,33,61,31,12173,13
2/13/2023 3:47,34,60,32,12172,12
2/13/2023 4:02,35,60,33,12171,13
2/13/2023 4:17,36,61,34,12172,12
2/13/2023 4:32,35,62,33,12173,11
2/13/2023 4:47,36,63,34,12172,10
2/13/2023 5:02,35,62,35,12173,11
2/13/2023 5:17,36,61,34,12172,10
2/13/2023 5:32,37,62,33,12171,11
2/13/2023 5:47,38,63,32,12170,12
2/13/2023 6:02,37,62,31,12169,13
2/13/2023 6:17,38,61,30,12168,12
2/13/2023 6:32,39,62,30,12169,11
2/13/2023 6:47,38,61,31,12170,12
2/13/2023 7:02,37,60,32,12169,11
2/13/2023 7:17,36,61,31,12168,10
2/13/2023 7:32,35,60,32,12167,10
2/13/2023 7:47,34,61,33,12166,11
2/13/2023 8:02,35,62,34,12167,12
2/13/2023 8:17,36,61,35,12168,11
2/13/2023 8:32,35,62,34,12167,10
2/13/2023 8:47,34,63,35,12168,10
2/13/2023 9:02,33,62,34,12167,10
2/13/2023 9:17,34,63,33,12168,10
2/13/2023 9:32,33,62,34,12167,11
2/13/2023 9:47,32,61,35,12168,10
2/13/2023 10:02,31,60,34,12169,10
2/13/2023 10:17,30,60,33,12170,10
2/13/2023 10:32,29,60,32,12169,11
2/13/2023 10:47,28,60,31,12168,10
2/13/2023 11:02,27,61,32,12167,11
2/13/2023 11:17,26,60,31,12166,10
2/13/2023 11:32,25,61,30,12165,10
2/13/2023 11:47,26,62,31,12166,10
2/13/2023 12:02,25,61,30,12165,11
2/13/2023 12:17,26,62,30,12166,10
2/13/2023 12:32,27,63,30,12167,10
2/13/2023 12:47,26,62,30,12168,10
2/13/2023 13:02,27,61,30,12169,10
2/13/2023 13:17,28,62,31,12170,11
2/13/2023 13:32,29,61,32,12171,12
2/13/2023 13:47,30,62,31,12170,13
