Date,mat,rat,oat
2023-01-21 04:24:00,66,69,76
2023-01-21 04:39:00,67,70,75
2023-01-21 04:54:00,66,71,76
2023-01-21 05:09:00,67,70,75
2023-01-21 05:24:00,68,69,74
2023-01-21 05:39:00,69,70,73
2023-01-21 05:54:00,68,69,72
2023-01-21 06:09:00,67,68,73
2023-01-21 06:24:00,68,69,74
2023-01-21 06:39:00,67,70,73
2023-01-21 06:54:00,66,69,72
2023-01-21 07:09:00,67,68,71
2023-01-21 07:24:00,66,69,72
2023-01-21 07:39:00,65,68,73
2023-01-21 07:54:00,66,67,74
2023-01-21 08:09:00,67,66,73
2023-01-21 08:24:00,68,65,72
2023-01-21 08:39:00,67,66,73
2023-01-21 08:54:00,68,67,74
2023-01-21 09:09:00,67,66,73
2023-01-21 09:24:00,68,67,74
2023-01-21 09:39:00,67,66,73
2023-01-21 09:54:00,68,67,72
2023-01-21 10:09:00,67,68,73
2023-01-21 10:24:00,66,69,74
2023-01-21 10:39:00,65,70,75
2023-01-21 10:54:00,64,69,74
2023-01-21 11:09:00,63,68,75
2023-01-21 11:24:00,64,69,74
2023-01-21 11:39:00,65,70,75
2023-01-21 11:54:00,64,71,74
2023-01-21 12:09:00,65,70,75
2023-01-21 12:24:00,66,69,74
