Date,sat,mat,clg,economizer_sig,supply_vfd_speed
2/13/2023 4:54,84,77,73,31,0
2/13/2023 5:09,85,78,74,30,0
2/13/2023 5:24,86,79,75,31,0
2/13/2023 5:39,87,78,74,30,0
2/13/2023 5:54,86,77,73,29,0
2/13/2023 6:09,87,76,72,30,0
2/13/2023 6:24,88,77,71,31,0
2/13/2023 6:39,89,76,70,30,0
2/13/2023 6:54,88,77,70,29,0
2/13/2023 7:09,87,76,70,28,0
2/13/2023 7:24,86,75,71,29,0
2/13/2023 7:39,85,76,70,28,0
2/13/2023 7:54,84,77,70,29,0
2/13/2023 8:09,85,76,71,28,0
2/13/2023 8:24,86,75,72,29,0
2/13/2023 8:39,87,74,73,28,0
2/13/2023 8:54,86,73,74,29,0
2/13/2023 9:09,87,74,75,30,0
2/13/2023 9:24,86,75,74,31,0
2/13/2023 9:39,85,76,73,30,0
2/13/2023 9:54,86,75,74,29,0
2/13/2023 10:09,87,74,75,28,0
2/13/2023 10:24,88,73,76,29,0
2/13/2023 10:39,89,72,77,28,0
2/13/2023 10:54,88,71,78,27,0
2/13/2023 11:09,87,72,77,26,0
2/13/2023 11:24,88,71,78,25,0
2/13/2023 11:39,89,70,79,26,0
2/13/2023 11:54,90,70,80,27,0
2/13/2023 12:09,89,70,79,28,0
2/13/2023 12:24,90,71,78,29,0
2/13/2023 12:39,90,70,77,28,0
2/13/2023 12:54,90,70,78,27,0
2/13/2023 13:09,90,70,77,26,0
2/13/2023 13:24,89,71,76,25,0
2/13/2023 13:39,88,72,77,24,0
2/13/2023 13:54,87,73,78,25,0
2/13/2023 14:09,88,74,77,26,0
2/13/2023 14:24,87,73,78,27,0
2/13/2023 14:39,86,74,77,26,0
2/13/2023 14:54,85,75,76,25,0
2/13/2023 15:09,86,74,75,24,0
2/13/2023 15:24,85,75,76,23,0
2/13/2023 15:39,86,76,75,22,0
2/13/2023 15:54,87,75,76,21,0
2/13/2023 16:09,88,74,77,22,0
2/13/2023 16:24,89,75,76,21,0
2/13/2023 16:39,90,74,75,22,0
2/13/2023 16:54,90,73,74,21,0
2/13/2023 17:09,89,72,75,22,0
2/13/2023 17:24,88,71,74,21,0
2/13/2023 17:39,87,70,75,22,0
2/13/2023 17:54,88,70,74,23,0
2/13/2023 18:09,87,70,75,22,0
2/13/2023 18:24,88,71,76,21,0
2/13/2023 18:39,89,72,77,22,0
2/13/2023 18:54,90,73,78,21,0
2/13/2023 19:09,90,74,79,20,0
2/13/2023 19:24,90,75,78,21,0
2/13/2023 19:39,90,76,79,20,0
2/13/2023 19:54,89,77,78,19,0
2/13/2023 20:09,88,78,79,18,0
2/13/2023 20:24,87,77,78,19,0
2/13/2023 20:39,86,78,77,18,0
2/13/2023 20:54,87,77,78,19,0
2/13/2023 21:09,86,78,79,18,0
2/13/2023 21:24,87,77,78,19,0
2/13/2023 21:39,86,78,77,20,0
2/13/2023 21:54,87,79,76,21,0
2/13/2023 22:09,88,78,75,20,0
2/13/2023 22:24,87,77,76,21,0
2/13/2023 22:39,86,76,77,22,0
2/13/2023 22:54,85,75,78,23,0
2/13/2023 23:09,84,74,77,22,0
2/13/2023 23:24,85,73,76,23,0
2/13/2023 23:39,86,72,75,22,0
2/13/2023 23:54,85,71,74,21,0
2/14/2023 0:09,84,72,75,22,0
2/14/2023 0:24,83,71,76,23,0
2/14/2023 0:39,82,70,77,24,0
2/14/2023 0:54,81,70,78,23,0
2/14/2023 1:09,80,71,77,24,0
2/14/2023 1:24,79,72,76,23,0
2/14/2023 1:39,78,71,75,22,0
2/14/2023 1:54,77,70,76,23,0
2/14/2023 2:09,78,70,75,22,0
2/14/2023 2:24,79,71,74,21,0
2/14/2023 2:39,78,70,73,20,0
2/14/2023 2:54,77,70,72,19,0
2/14/2023 3:09,76,71,73,20,0
2/14/2023 3:24,75,72,74,21,0
2/14/2023 3:39,76,73,73,20,0
2/14/2023 3:54,77,74,72,21,0
2/14/2023 4:09,76,73,71,20,0
2/14/2023 4:24,75,72,70,19,0
2/14/2023 4:39,76,73,71,20,0
2/14/2023 4:54,77,72,72,21,0
2/14/2023 5:09,76,71,73,20,0
2/14/2023 5:24,75,70,72,19,0
2/14/2023 5:39,74,71,71,20,0
2/14/2023 5:54,75,72,72,19,0
2/14/2023 6:09,76,73,71,18,0
2/14/2023 6:24,77,72,70,17,0
2/14/2023 6:39,76,71,71,18,0
2/14/2023 6:54,77,70,70,19,0
2/14/2023 7:09,78,71,70,20,0
2/14/2023 7:24,77,70,70,19,0
2/14/2023 7:39,78,71,70,20,0
2/14/2023 7:54,77,70,70,21,0
2/14/2023 8:09,76,70,71,20,0
2/14/2023 8:24,77,70,70,19,0
2/14/2023 8:39,76,70,70,18,0
2/14/2023 8:54,75,70,70,17,0
2/14/2023 9:09,76,71,70,16,0
2/14/2023 9:24,77,70,70,15,0
2/14/2023 9:39,78,71,70,14,0
2/14/2023 9:54,79,72,70,13,0
2/14/2023 10:09,78,71,71,14,0
2/14/2023 10:24,79,72,72,13,0
2/14/2023 10:39,78,71,73,14,0
2/14/2023 10:54,79,72,74,15,0
2/14/2023 11:09,80,71,75,16,0
2/14/2023 11:24,81,72,76,15,0
2/14/2023 11:39,82,71,75,14,0
2/14/2023 11:54,83,70,76,15,0
2/14/2023 12:09,84,70,77,14,0
2/14/2023 12:24,85,70,78,13,0
2/14/2023 12:39,84,70,77,14,0
2/14/2023 12:54,85,70,78,13,0
2/14/2023 13:09,86,70,79,14,0
2/14/2023 13:24,85,70,78,15,0
2/14/2023 13:39,86,70,77,14,0
2/14/2023 13:54,85,70,78,13,0
2/14/2023 14:09,84,70,77,14,0
2/14/2023 14:24,83,70,76,15,0
2/14/2023 14:39,82,71,75,14,0
2/14/2023 14:54,83,72,76,13,0
2/14/2023 15:09,82,73,75,14,0
2/14/2023 15:24,83,72,76,15,0
2/14/2023 15:39,82,71,75,16,0
2/14/2023 15:54,83,72,74,17,0
2/14/2023 16:09,84,71,75,16,0
2/14/2023 16:24,85,70,76,17,0
2/14/2023 16:39,86,70,77,16,0
2/14/2023 16:54,85,71,76,17,0
2/14/2023 17:09,86,70,77,16,0
2/14/2023 17:24,87,70,78,17,0
2/14/2023 17:39,86,70,77,16,0
2/14/2023 17:54,87,71,78,15,0
2/14/2023 18:09,86,72,79,14,0
2/14/2023 18:24,85,71,78,15,0
2/14/2023 18:39,86,70,77,16,0
2/14/2023 18:54,87,70,76,17,0
2/14/2023 19:09,86,70,77,16,0
2/14/2023 19:24,85,71,78,15,0
2/14/2023 19:39,84,70,79,16,0
2/14/2023 19:54,83,70,78,15,0
2/14/2023 20:09,82,71,77,14,0
2/14/2023 20:24,83,72,78,13,0
2/14/2023 20:39,82,73,79,14,0
2/14/2023 20:54,81,72,80,13,0
2/14/2023 21:09,80,71,79,12,0
2/14/2023 21:24,79,72,80,11,0
2/14/2023 21:39,80,73,79,10,0
2/14/2023 21:54,79,74,78,11,0
2/14/2023 22:09,78,73,79,10,0
2/14/2023 22:24,79,74,78,11,18
2/14/2023 22:39,80,73,79,12,19
2/14/2023 22:54,81,74,78,13,18
2/14/2023 23:09,82,73,79,14,17
2/14/2023 23:24,83,74,78,13,16
2/14/2023 23:39,82,73,79,14,17
2/14/2023 23:54,83,74,78,15,16
2/15/2023 0:09,82,75,77,14,17
2/15/2023 0:24,83,74,78,13,18
2/15/2023 0:39,84,75,77,12,17
2/15/2023 0:54,85,76,76,11,16
2/15/2023 1:09,84,77,75,12,15
2/15/2023 1:24,83,78,76,13,14
2/15/2023 1:39,84,79,77,12,13
2/15/2023 1:54,85,78,76,13,14
2/15/2023 2:09,84,77,77,14,15
2/15/2023 2:24,85,76,76,13,14
2/15/2023 2:39,86,77,75,12,15
2/15/2023 2:54,85,76,76,13,14
2/15/2023 3:09,84,77,75,14,13
2/15/2023 3:24,85,76,76,13,12
2/15/2023 3:39,84,75,77,12,13
2/15/2023 3:54,85,76,76,13,12
2/15/2023 4:09,84,75,77,12,11
2/15/2023 4:24,85,76,76,11,10
2/15/2023 4:39,84,77,75,10,11
2/15/2023 4:54,83,78,76,9,12
2/15/2023 5:09,84,77,77,8,13
2/15/2023 5:24,83,76,76,7,14
2/15/2023 5:39,82,75,75,6,15
2/15/2023 5:54,83,76,74,5,14
2/15/2023 6:09,84,75,73,6,13
2/15/2023 6:24,85,74,72,5,12
2/15/2023 6:39,84,75,71,6,11
2/15/2023 6:54,83,74,72,5,10
2/15/2023 7:09,84,75,71,6,11
2/15/2023 7:24,85,74,70,5,12
2/15/2023 7:39,84,75,70,4,11
2/15/2023 7:54,85,74,71,3,10
2/15/2023 8:09,86,75,72,4,10
2/15/2023 8:24,85,76,71,3,11
2/15/2023 8:39,86,75,72,2,10
2/15/2023 8:54,85,76,73,3,11
2/15/2023 9:09,84,77,72,2,12
2/15/2023 9:24,85,76,71,1,11
2/15/2023 9:39,84,75,70,2,12
2/15/2023 9:54,85,76,70,1,11
2/15/2023 10:09,84,75,71,0,12
2/15/2023 10:24,83,74,70,0,11
2/15/2023 10:39,82,75,71,1,12
2/15/2023 10:54,83,76,72,0,13
2/15/2023 11:09,82,75,71,1,12
2/15/2023 11:24,81,74,70,0,13
2/15/2023 11:39,82,75,71,0,14
2/15/2023 11:54,83,76,72,1,13
2/15/2023 12:09,84,75,71,2,14
2/15/2023 12:24,85,74,70,3,15
2/15/2023 12:39,84,75,70,4,14
2/15/2023 12:54,85,74,71,5,15
2/15/2023 13:09,86,73,72,4,16
2/15/2023 13:24,87,74,71,5,15
2/15/2023 13:39,88,73,70,6,14
2/15/2023 13:54,87,74,70,7,15
2/15/2023 14:09,86,75,71,8,14
2/15/2023 14:24,85,74,70,7,13
2/15/2023 14:39,86,73,71,6,12
2/15/2023 14:54,87,72,70,5,13
2/15/2023 15:09,88,73,71,4,12
2/15/2023 15:24,87,74,70,5,13
2/15/2023 15:39,88,73,70,4,12
2/15/2023 15:54,87,72,70,3,11
2/15/2023 16:09,88,73,71,2,12
2/15/2023 16:24,89,72,72,1,11
2/15/2023 16:39,90,71,71,0,12
2/15/2023 16:54,90,70,70,0,11
2/15/2023 17:09,90,70,71,0,10
2/15/2023 17:24,90,70,70,1,10
2/15/2023 17:39,90,70,70,0,10
2/15/2023 17:54,90,70,70,0,11
2/15/2023 18:09,89,71,70,1,10
2/15/2023 18:24,90,70,70,0,10
2/15/2023 18:39,90,71,71,1,11
2/15/2023 18:54,89,70,72,2,12
2/15/2023 19:09,90,70,71,1,13
2/15/2023 19:24,89,71,70,0,14
2/15/2023 19:39,90,70,71,0,15
2/15/2023 19:54,89,71,70,1,14
2/15/2023 20:09,88,70,70,0,15
2/15/2023 20:24,87,71,70,0,14
2/15/2023 20:39,86,70,71,0,13
2/15/2023 20:54,87,70,72,0,14
2/15/2023 21:09,88,71,71,0,15
2/15/2023 21:24,87,70,70,1,14
2/15/2023 21:39,86,71,70,0,13
2/15/2023 21:54,85,70,70,1,12
2/15/2023 22:09,84,70,71,0,11
2/15/2023 22:24,85,70,70,0,10
2/15/2023 22:39,84,71,70,0,10
2/15/2023 22:54,85,72,71,1,10
2/15/2023 23:09,84,73,72,2,11
2/15/2023 23:24,83,72,73,1,10
2/15/2023 23:39,84,73,72,0,10
2/15/2023 23:54,85,72,73,0,11
2/16/2023 0:09,84,73,72,1,10
2/16/2023 0:24,83,74,73,0,10
2/16/2023 0:39,84,73,72,0,11
2/16/2023 0:54,83,72,71,1,10
2/16/2023 1:09,82,71,70,0,10
2/16/2023 1:24,83,70,70,1,11
2/16/2023 1:39,82,70,70,0,12
2/16/2023 1:54,83,70,70,1,13
2/16/2023 2:09,82,71,70,2,12
2/16/2023 2:24,81,70,71,1,13
2/16/2023 2:39,82,71,72,0,12
2/16/2023 2:54,83,70,73,0,11
2/16/2023 3:09,82,70,72,0,10
2/16/2023 3:24,81,71,71,1,11
2/16/2023 3:39,82,70,72,2,10
2/16/2023 3:54,83,71,73,1,11
2/16/2023 4:09,82,70,72,2,12
2/16/2023 4:24,83,71,71,3,13
2/16/2023 4:39,82,72,72,2,12
2/16/2023 4:54,81,73,71,3,11
2/16/2023 5:09,82,72,72,2,12
2/16/2023 5:24,83,71,73,1,11
2/16/2023 5:39,84,72,72,2,10
2/16/2023 5:54,83,71,73,3,10
2/16/2023 6:09,84,70,72,2,11
2/16/2023 6:24,83,70,71,3,12
2/16/2023 6:39,82,70,70,2,11
2/16/2023 6:54,83,70,70,1,10
2/16/2023 7:09,84,71,71,2,10
2/16/2023 7:24,85,72,72,3,10
2/16/2023 7:39,84,73,71,2,10
2/16/2023 7:54,85,74,72,3,11
2/16/2023 8:09,84,73,73,4,10
2/16/2023 8:24,83,72,74,5,10
2/16/2023 8:39,84,73,75,4,10
2/16/2023 8:54,83,72,76,5,11
2/16/2023 9:09,84,71,75,6,10
2/16/2023 9:24,83,72,76,7,11
2/16/2023 9:39,84,73,77,6,10
2/16/2023 9:54,83,72,78,5,10
2/16/2023 10:09,84,71,77,6,10
2/16/2023 10:24,85,72,78,5,11
2/16/2023 10:39,86,71,79,4,10
2/16/2023 10:54,85,72,80,5,10
2/16/2023 11:09,84,73,81,4,10
2/16/2023 11:24,83,74,82,3,10
2/16/2023 11:39,82,75,83,2,11
2/16/2023 11:54,83,74,82,1,12
2/16/2023 12:09,82,75,83,0,13
