Date,sat,mat,supply_vfd_speed,economizer_sig,cooling_sig
2/13/2023 4:54,84,77,0,31,29
2/13/2023 5:09,85,78,0,30,28
2/13/2023 5:24,86,79,0,31,29
2/13/2023 5:39,87,78,0,30,30
2/13/2023 5:54,86,77,0,29,29
2/13/2023 6:09,87,76,0,30,30
2/13/2023 6:24,88,77,0,31,31
2/13/2023 6:39,89,76,0,30,30
2/13/2023 6:54,88,77,0,29,29
2/13/2023 7:09,87,76,0,28,30
2/13/2023 7:24,86,75,0,29,29
2/13/2023 7:39,85,76,0,28,30
2/13/2023 7:54,84,77,0,29,29
2/13/2023 8:09,85,76,0,28,28
2/13/2023 8:24,86,75,0,29,27
2/13/2023 8:39,87,74,0,28,28
2/13/2023 8:54,86,73,0,29,29
2/13/2023 9:09,87,74,0,30,28
2/13/2023 9:24,86,75,0,31,27
2/13/2023 9:39,85,76,0,30,26
2/13/2023 9:54,86,75,0,29,25
2/13/2023 10:09,87,74,0,28,24
2/13/2023 10:24,88,73,0,29,23
2/13/2023 10:39,89,72,0,28,24
2/13/2023 10:54,88,71,0,27,25
2/13/2023 11:09,87,72,0,26,26
2/13/2023 11:24,88,71,0,25,25
2/13/2023 11:39,89,70,0,26,24
2/13/2023 11:54,90,70,0,27,23
2/13/2023 12:09,89,70,0,28,22
2/13/2023 12:24,90,71,0,29,23
2/13/2023 12:39,90,70,0,28,22
2/13/2023 12:54,90,70,0,27,21
2/13/2023 13:09,90,70,0,26,20
2/13/2023 13:24,89,71,0,25,21
2/13/2023 13:39,88,72,0,24,20
2/13/2023 13:54,87,73,0,25,21
2/13/2023 14:09,88,74,0,26,22
2/13/2023 14:24,87,73,0,27,21
2/13/2023 14:39,86,74,0,26,22
2/13/2023 14:54,85,75,0,25,21
2/13/2023 15:09,86,74,0,24,20
2/13/2023 15:24,85,75,0,23,21
2/13/2023 15:39,86,76,0,22,22
2/13/2023 15:54,87,75,0,21,21
2/13/2023 16:09,88,74,0,22,22
2/13/2023 16:24,89,75,0,21,21
2/13/2023 16:39,90,74,0,22,20
2/13/2023 16:54,90,73,0,21,19
2/13/2023 17:09,89,72,0,22,20
2/13/2023 17:24,88,71,0,21,19
2/13/2023 17:39,87,70,0,22,20
2/13/2023 17:54,88,70,0,23,19
2/13/2023 18:09,87,70,0,22,20
2/13/2023 18:24,88,71,0,21,21
2/13/2023 18:39,89,72,0,22,22
2/13/2023 18:54,90,73,0,21,21
2/13/2023 19:09,90,74,0,20,20
2/13/2023 19:24,90,75,0,21,21
2/13/2023 19:39,90,76,0,20,22
2/13/2023 19:54,89,77,0,19,23
2/13/2023 20:09,88,78,0,18,22
2/13/2023 20:24,87,77,0,19,21
2/13/2023 20:39,86,78,0,18,22
2/13/2023 20:54,87,77,0,19,23
2/13/2023 21:09,86,78,0,18,22
2/13/2023 21:24,87,77,0,19,21
2/13/2023 21:39,86,78,0,20,20
2/13/2023 21:54,87,79,0,21,19
2/13/2023 22:09,88,78,0,20,18
2/13/2023 22:24,87,77,0,21,19
2/13/2023 22:39,86,76,0,22,20
2/13/2023 22:54,85,75,0,23,19
2/13/2023 23:09,84,74,0,22,18
2/13/2023 23:24,85,73,0,23,17
2/13/2023 23:39,86,72,0,22,18
2/13/2023 23:54,85,71,0,21,17
2/14/2023 0:09,84,72,0,22,18
2/14/2023 0:24,83,71,0,23,17
2/14/2023 0:39,82,70,0,24,18
2/14/2023 0:54,81,70,0,23,19
2/14/2023 1:09,80,71,0,24,18
2/14/2023 1:24,79,72,0,23,19
2/14/2023 1:39,78,71,0,22,20
2/14/2023 1:54,77,70,0,23,19
2/14/2023 2:09,78,70,0,22,18
2/14/2023 2:24,79,71,0,21,19
2/14/2023 2:39,78,70,0,20,20
2/14/2023 2:54,77,70,0,19,21
2/14/2023 3:09,76,71,0,20,22
2/14/2023 3:24,75,72,0,21,21
2/14/2023 3:39,76,73,0,20,22
2/14/2023 3:54,77,74,0,21,21
2/14/2023 4:09,76,73,0,20,20
2/14/2023 4:24,75,72,0,19,19
2/14/2023 4:39,76,73,0,20,20
2/14/2023 4:54,77,72,0,21,19
2/14/2023 5:09,76,71,0,20,20
2/14/2023 5:24,75,70,0,19,19
2/14/2023 5:39,74,71,0,20,18
2/14/2023 5:54,75,72,0,19,19
2/14/2023 6:09,76,73,0,18,20
2/14/2023 6:24,77,72,0,17,19
2/14/2023 6:39,76,71,0,18,20
2/14/2023 6:54,77,70,0,19,19
2/14/2023 7:09,78,71,0,20,20
2/14/2023 7:24,77,70,0,19,19
2/14/2023 7:39,78,71,0,20,20
2/14/2023 7:54,77,70,0,21,19
2/14/2023 8:09,76,70,0,20,20
2/14/2023 8:24,77,70,0,19,21
2/14/2023 8:39,76,70,0,18,22
2/14/2023 8:54,75,70,0,17,21
2/14/2023 9:09,76,71,0,16,20
2/14/2023 9:24,77,70,0,15,21
2/14/2023 9:39,78,71,0,14,20
2/14/2023 9:54,79,72,0,13,19
2/14/2023 10:09,78,71,0,14,20
2/14/2023 10:24,79,72,0,13,19
2/14/2023 10:39,78,71,0,14,20
2/14/2023 10:54,79,72,0,15,19
2/14/2023 11:09,80,71,0,16,20
2/14/2023 11:24,81,72,0,15,19
2/14/2023 11:39,82,71,0,14,20
2/14/2023 11:54,83,70,0,15,21
2/14/2023 12:09,84,70,0,14,20
2/14/2023 12:24,85,70,0,13,21
2/14/2023 12:39,84,70,0,14,20
2/14/2023 12:54,85,70,0,13,19
2/14/2023 13:09,86,70,0,14,20
2/14/2023 13:24,85,70,0,15,19
2/14/2023 13:39,86,70,0,14,20
2/14/2023 13:54,85,70,0,13,21
2/14/2023 14:09,84,70,0,14,22
2/14/2023 14:24,83,70,0,15,21
2/14/2023 14:39,82,71,0,14,22
2/14/2023 14:54,83,72,0,13,21
2/14/2023 15:09,82,73,0,14,22
2/14/2023 15:24,83,72,0,15,21
2/14/2023 15:39,82,71,0,16,22
2/14/2023 15:54,83,72,0,17,21
2/14/2023 16:09,84,71,0,16,22
2/14/2023 16:24,85,70,0,17,23
2/14/2023 16:39,86,70,0,16,24
2/14/2023 16:54,85,71,0,17,25
2/14/2023 17:09,86,70,0,16,26
2/14/2023 17:24,87,70,0,17,27
2/14/2023 17:39,86,70,0,16,28
2/14/2023 17:54,87,71,0,15,27
2/14/2023 18:09,86,72,0,14,26
2/14/2023 18:24,85,71,0,15,27
2/14/2023 18:39,86,70,0,16,28
2/14/2023 18:54,87,70,0,17,27
2/14/2023 19:09,86,70,0,16,26
2/14/2023 19:24,85,71,0,15,25
2/14/2023 19:39,84,70,0,16,26
2/14/2023 19:54,83,70,0,15,25
2/14/2023 20:09,82,71,0,14,26
2/14/2023 20:24,83,72,0,13,27
2/14/2023 20:39,82,73,0,14,26
2/14/2023 20:54,81,72,0,13,27
2/14/2023 21:09,80,71,0,12,28
2/14/2023 21:24,79,72,0,11,29
2/14/2023 21:39,80,73,0,10,28
2/14/2023 21:54,79,74,0,11,29
2/14/2023 22:09,78,73,0,10,30
2/14/2023 22:24,79,74,18,11,31
2/14/2023 22:39,80,73,19,12,32
2/14/2023 22:54,81,74,18,13,31
2/14/2023 23:09,82,73,17,14,30
2/14/2023 23:24,83,74,16,13,31
2/14/2023 23:39,82,73,17,14,32
2/14/2023 23:54,83,74,16,15,33
2/15/2023 0:09,82,75,17,14,34
2/15/2023 0:24,83,74,18,13,35
2/15/2023 0:39,84,75,17,12,34
2/15/2023 0:54,85,76,16,11,35
2/15/2023 1:09,84,77,15,12,34
2/15/2023 1:24,83,78,14,13,35
2/15/2023 1:39,84,79,13,12,36
2/15/2023 1:54,85,78,14,13,37
2/15/2023 2:09,84,77,15,14,38
2/15/2023 2:24,85,76,14,13,39
2/15/2023 2:39,86,77,15,12,40
2/15/2023 2:54,85,76,14,13,41
2/15/2023 3:09,84,77,13,14,40
2/15/2023 3:24,85,76,12,13,41
2/15/2023 3:39,84,75,13,12,40
2/15/2023 3:54,85,76,12,13,41
2/15/2023 4:09,84,75,11,12,42
2/15/2023 4:24,85,76,10,11,41
2/15/2023 4:39,84,77,11,10,42
2/15/2023 4:54,83,78,12,9,43
2/15/2023 5:09,84,77,13,8,42
2/15/2023 5:24,83,76,14,7,41
2/15/2023 5:39,82,75,15,6,40
2/15/2023 5:54,83,76,14,5,41
2/15/2023 6:09,84,75,13,6,42
2/15/2023 6:24,85,74,12,5,43
2/15/2023 6:39,84,75,11,6,44
2/15/2023 6:54,83,74,10,5,45
2/15/2023 7:09,84,75,11,6,46
2/15/2023 7:24,85,74,12,5,45
2/15/2023 7:39,84,75,11,4,44
2/15/2023 7:54,85,74,10,3,45
2/15/2023 8:09,86,75,10,4,46
2/15/2023 8:24,85,76,11,3,47
2/15/2023 8:39,86,75,10,2,46
2/15/2023 8:54,85,76,11,3,47
2/15/2023 9:09,84,77,12,2,46
2/15/2023 9:24,85,76,11,1,47
2/15/2023 9:39,84,75,12,2,46
2/15/2023 9:54,85,76,11,1,47
2/15/2023 10:09,84,75,12,0,46
2/15/2023 10:24,83,74,11,0,47
2/15/2023 10:39,82,75,12,1,48
2/15/2023 10:54,83,76,13,0,49
2/15/2023 11:09,82,75,12,1,48
2/15/2023 11:24,81,74,13,0,47
2/15/2023 11:39,82,75,14,0,48
2/15/2023 11:54,83,76,13,1,47
2/15/2023 12:09,84,75,14,2,48
2/15/2023 12:24,85,74,15,3,47
2/15/2023 12:39,84,75,14,4,46
2/15/2023 12:54,85,74,15,5,47
2/15/2023 13:09,86,73,16,4,46
2/15/2023 13:24,87,74,15,5,45
2/15/2023 13:39,88,73,14,6,44
2/15/2023 13:54,87,74,15,7,43
2/15/2023 14:09,86,75,14,8,44
2/15/2023 14:24,85,74,13,7,45
2/15/2023 14:39,86,73,12,6,44
2/15/2023 14:54,87,72,13,5,43
2/15/2023 15:09,88,73,12,4,44
2/15/2023 15:24,87,74,13,5,43
2/15/2023 15:39,88,73,12,4,42
2/15/2023 15:54,87,72,11,3,41
2/15/2023 16:09,88,73,12,2,42
2/15/2023 16:24,89,72,11,1,43
2/15/2023 16:39,90,71,12,0,44
2/15/2023 16:54,90,70,11,0,45
2/15/2023 17:09,90,70,10,0,44
2/15/2023 17:24,90,70,10,1,43
2/15/2023 17:39,90,70,10,0,44
2/15/2023 17:54,90,70,11,0,45
2/15/2023 18:09,89,71,10,1,46
2/15/2023 18:24,90,70,10,0,47
2/15/2023 18:39,90,71,11,1,46
2/15/2023 18:54,89,70,12,2,47
2/15/2023 19:09,90,70,13,1,48
2/15/2023 19:24,89,71,14,0,47
2/15/2023 19:39,90,70,15,0,48
2/15/2023 19:54,89,71,14,1,49
2/15/2023 20:09,88,70,15,0,48
2/15/2023 20:24,87,71,14,0,49
2/15/2023 20:39,86,70,13,0,48
2/15/2023 20:54,87,70,14,0,49
2/15/2023 21:09,88,71,15,0,50
2/15/2023 21:24,87,70,14,1,51
2/15/2023 21:39,86,71,13,0,52
2/15/2023 21:54,85,70,12,1,53
2/15/2023 22:09,84,70,11,0,54
2/15/2023 22:24,85,70,10,0,55
2/15/2023 22:39,84,71,10,0,56
2/15/2023 22:54,85,72,10,1,55
2/15/2023 23:09,84,73,11,2,56
2/15/2023 23:24,83,72,10,1,55
2/15/2023 23:39,84,73,10,0,54
2/15/2023 23:54,85,72,11,0,55
2/16/2023 0:09,84,73,10,1,54
2/16/2023 0:24,83,74,10,0,55
2/16/2023 0:39,84,73,11,0,54
2/16/2023 0:54,83,72,10,1,55
2/16/2023 1:09,82,71,10,0,56
2/16/2023 1:24,83,70,11,1,55
2/16/2023 1:39,82,70,12,0,56
2/16/2023 1:54,83,70,13,1,57
2/16/2023 2:09,82,71,12,2,58
2/16/2023 2:24,81,70,13,1,59
2/16/2023 2:39,82,71,12,0,60
2/16/2023 2:54,83,70,11,0,61
2/16/2023 3:09,82,70,10,0,62
2/16/2023 3:24,81,71,11,1,63
2/16/2023 3:39,82,70,10,2,62
2/16/2023 3:54,83,71,11,1,61
2/16/2023 4:09,82,70,12,2,60
2/16/2023 4:24,83,71,13,3,61
2/16/2023 4:39,82,72,12,2,60
2/16/2023 4:54,81,73,11,3,59
2/16/2023 5:09,82,72,12,2,60
2/16/2023 5:24,83,71,11,1,59
2/16/2023 5:39,84,72,10,2,60
2/16/2023 5:54,83,71,10,3,61
2/16/2023 6:09,84,70,11,2,62
2/16/2023 6:24,83,70,12,3,63
2/16/2023 6:39,82,70,11,2,64
2/16/2023 6:54,83,70,10,1,65
2/16/2023 7:09,84,71,10,2,64
2/16/2023 7:24,85,72,10,3,63
2/16/2023 7:39,84,73,10,2,64
2/16/2023 7:54,85,74,11,3,65
2/16/2023 8:09,84,73,10,4,66
2/16/2023 8:24,83,72,10,5,65
2/16/2023 8:39,84,73,10,4,66
2/16/2023 8:54,83,72,11,5,67
2/16/2023 9:09,84,71,10,6,68
2/16/2023 9:24,83,72,11,7,67
2/16/2023 9:39,84,73,10,6,68
2/16/2023 9:54,83,72,10,5,67
2/16/2023 10:09,84,71,10,6,66
2/16/2023 10:24,85,72,11,5,67
2/16/2023 10:39,86,71,10,4,68
2/16/2023 10:54,85,72,10,5,67
2/16/2023 11:09,84,73,10,4,66
2/16/2023 11:24,83,74,10,3,67
2/16/2023 11:39,82,75,11,2,68
2/16/2023 11:54,83,74,12,1,67
2/16/2023 12:09,82,75,13,0,68
