Date,oat,mat,clg,economizer_sig,supply_vfd_speed
2/15/2023 3:23,95,62,73,31,0
2/15/2023 3:38,96,63,74,30,0
2/15/2023 3:53,95,64,75,31,0
2/15/2023 4:08,96,65,74,30,0
2/15/2023 4:23,95,66,73,29,0
2/15/2023 4:38,94,67,72,30,0
2/15/2023 4:53,95,68,71,31,0
2/15/2023 5:08,96,67,70,30,0
2/15/2023 5:23,97,68,70,29,0
2/15/2023 5:38,98,69,70,28,0
2/15/2023 5:53,99,68,71,29,0
2/15/2023 6:08,98,69,70,28,0
2/15/2023 6:23,99,70,70,29,0
2/15/2023 6:38,100,71,71,28,0
2/15/2023 6:53,100,70,72,29,0
2/15/2023 7:08,99,69,73,28,0
2/15/2023 7:23,100,70,74,29,0
2/15/2023 7:38,100,71,75,30,0
2/15/2023 7:53,99,72,74,31,0
2/15/2023 8:08,100,73,73,30,0
2/15/2023 8:23,99,72,74,29,0
2/15/2023 8:38,98,71,75,28,0
2/15/2023 8:53,97,70,76,29,0
2/15/2023 9:08,96,71,77,28,0
2/15/2023 9:23,95,70,78,27,0
2/15/2023 9:38,94,71,77,26,0
2/15/2023 9:53,93,70,78,25,0
2/15/2023 10:08,94,71,79,26,0
2/15/2023 10:23,95,70,80,27,0
2/15/2023 10:38,94,71,79,28,0
2/15/2023 10:53,95,72,78,29,0
2/15/2023 11:08,94,73,77,28,0
2/15/2023 11:23,95,72,78,27,0
2/15/2023 11:38,96,71,77,26,0
2/15/2023 11:53,95,72,76,25,0
2/15/2023 12:08,94,71,77,24,0
2/15/2023 12:23,95,70,78,25,0
2/15/2023 12:38,96,71,77,26,0
2/15/2023 12:53,95,72,78,27,0
2/15/2023 13:08,94,71,77,26,0
2/15/2023 13:23,93,70,76,25,0
2/15/2023 13:38,94,69,75,24,0
2/15/2023 13:53,95,70,76,23,0
2/15/2023 14:08,94,71,75,22,0
2/15/2023 14:23,93,72,76,21,0
2/15/2023 14:38,94,73,77,22,0
2/15/2023 14:53,93,72,76,21,0
2/15/2023 15:08,92,73,75,22,0
2/15/2023 15:23,93,74,74,21,0
2/15/2023 15:38,94,73,75,22,0
2/15/2023 15:53,93,72,74,21,0
2/15/2023 16:08,92,71,75,22,0
2/15/2023 16:23,91,70,74,23,0
2/15/2023 16:38,92,69,75,22,0
2/15/2023 16:53,91,70,76,21,0
2/15/2023 17:08,90,71,77,22,0
2/15/2023 17:23,91,70,78,21,0
2/15/2023 17:38,90,69,79,20,0
2/15/2023 17:53,91,70,78,21,0
2/15/2023 18:08,90,71,79,20,0
2/15/2023 18:23,91,72,78,19,0
2/15/2023 18:38,90,73,79,18,0
2/15/2023 18:53,91,72,78,19,0
2/15/2023 19:08,92,73,77,18,0
2/15/2023 19:23,93,72,78,19,0
2/15/2023 19:38,92,73,79,18,0
2/15/2023 19:53,93,74,78,19,0
2/15/2023 20:08,94,75,77,20,0
2/15/2023 20:23,93,74,76,21,0
2/15/2023 20:38,92,73,75,20,0
2/15/2023 20:53,93,74,76,21,0
2/15/2023 21:08,92,73,77,22,0
2/15/2023 21:23,93,72,78,23,0
2/15/2023 21:38,92,73,77,22,0
2/15/2023 21:53,93,72,76,23,0
2/15/2023 22:08,94,71,75,22,0
2/15/2023 22:23,93,72,74,21,0
2/15/2023 22:38,94,73,75,22,0
2/15/2023 22:53,95,72,76,23,0
2/15/2023 23:08,94,71,77,24,0
2/15/2023 23:23,95,72,78,23,0
2/15/2023 23:38,94,73,77,24,0
2/15/2023 23:53,95,74,76,23,0
2/16/2023 0:08,94,73,75,22,0
2/16/2023 0:23,93,74,76,23,0
2/16/2023 0:38,92,75,75,22,0
2/16/2023 0:53,91,76,74,21,0
2/16/2023 1:08,92,75,73,20,0
2/16/2023 1:23,91,74,72,19,0
2/16/2023 1:38,90,75,73,20,0
2/16/2023 1:53,91,74,74,21,0
2/16/2023 2:08,92,75,73,20,0
2/16/2023 2:23,93,76,72,21,0
2/16/2023 2:38,92,75,71,20,0
2/16/2023 2:53,91,76,70,19,0
2/16/2023 3:08,90,75,71,20,0
2/16/2023 3:23,91,74,72,21,0
2/16/2023 3:38,90,75,73,20,0
2/16/2023 3:53,91,76,72,19,0
2/16/2023 4:08,92,75,71,20,0
2/16/2023 4:23,93,76,72,19,0
2/16/2023 4:38,92,77,71,18,0
2/16/2023 4:53,91,78,70,17,0
2/16/2023 5:08,90,77,71,18,0
2/16/2023 5:23,89,76,70,19,0
2/16/2023 5:38,90,75,70,20,0
2/16/2023 5:53,89,74,70,19,0
2/16/2023 6:08,88,73,70,20,0
2/16/2023 6:23,89,72,70,21,0
2/16/2023 6:38,88,73,71,20,0
2/16/2023 6:53,87,72,70,19,0
2/16/2023 7:08,86,73,70,18,0
2/16/2023 7:23,87,72,70,17,0
2/16/2023 7:38,86,71,70,16,0
2/16/2023 7:53,85,70,70,15,0
2/16/2023 8:08,86,71,70,14,0
2/16/2023 8:23,87,72,70,13,0
2/16/2023 8:38,88,71,71,14,0
2/16/2023 8:53,89,70,72,13,0
2/16/2023 9:08,90,69,73,14,0
2/16/2023 9:23,89,70,74,15,0
2/16/2023 9:38,90,71,75,16,0
2/16/2023 9:53,89,70,76,15,0
2/16/2023 10:08,90,71,75,14,0
2/16/2023 10:23,89,70,76,15,0
2/16/2023 10:38,90,69,77,14,0
2/16/2023 10:53,89,70,78,13,0
2/16/2023 11:08,88,69,77,14,0
2/16/2023 11:23,87,70,78,13,0
2/16/2023 11:38,88,69,79,14,0
2/16/2023 11:53,89,68,78,15,0
2/16/2023 12:08,88,69,77,14,0
2/16/2023 12:23,87,70,78,13,0
2/16/2023 12:38,88,69,77,14,0
2/16/2023 12:53,89,68,76,15,0
2/16/2023 13:08,90,67,75,14,0
2/16/2023 13:23,89,66,76,13,0
2/16/2023 13:38,88,65,75,14,0
2/16/2023 13:53,87,66,76,15,0
2/16/2023 14:08,88,65,75,16,0
2/16/2023 14:23,89,64,74,17,0
2/16/2023 14:38,90,65,75,16,0
2/16/2023 14:53,91,66,76,17,0
2/16/2023 15:08,92,67,77,16,0
2/16/2023 15:23,91,68,76,17,0
2/16/2023 15:38,92,67,77,16,0
2/16/2023 15:53,91,68,78,17,0
2/16/2023 16:08,92,67,77,16,0
2/16/2023 16:23,91,68,78,15,0
2/16/2023 16:38,90,69,79,14,0
2/16/2023 16:53,89,68,78,15,0
2/16/2023 17:08,90,69,77,16,0
2/16/2023 17:23,91,70,76,17,0
2/16/2023 17:38,90,69,77,16,0
2/16/2023 17:53,91,68,78,15,0
2/16/2023 18:08,90,69,79,16,0
2/16/2023 18:23,91,68,78,15,0
2/16/2023 18:38,90,67,77,14,0
2/16/2023 18:53,89,66,78,13,0
2/16/2023 19:08,88,65,79,14,0
2/16/2023 19:23,89,64,80,13,0
2/16/2023 19:38,88,63,79,12,0
2/16/2023 19:53,89,64,80,11,0
2/16/2023 20:08,90,63,79,10,0
2/16/2023 20:23,89,64,78,11,0
2/16/2023 20:38,88,63,79,10,0
2/16/2023 20:53,87,64,78,11,18
2/16/2023 21:08,88,63,79,12,19
2/16/2023 21:23,89,62,78,13,18
2/16/2023 21:38,88,63,79,14,17
2/16/2023 21:53,87,62,78,13,16
2/16/2023 22:08,88,61,79,14,17
2/16/2023 22:23,89,62,78,15,16
2/16/2023 22:38,88,63,77,14,17
2/16/2023 22:53,87,62,78,13,18
2/16/2023 23:08,86,63,77,12,17
2/16/2023 23:23,85,62,76,11,16
2/16/2023 23:38,86,63,75,12,15
2/16/2023 23:53,85,62,76,13,14
2/17/2023 0:08,84,61,77,12,13
2/17/2023 0:23,85,62,76,13,14
2/17/2023 0:38,86,61,77,14,15
2/17/2023 0:53,85,62,76,13,14
2/17/2023 1:08,84,63,75,12,15
2/17/2023 1:23,83,64,76,13,14
2/17/2023 1:38,84,63,75,14,13
2/17/2023 1:53,85,62,76,13,12
2/17/2023 2:08,84,61,77,12,13
2/17/2023 2:23,85,60,76,13,12
2/17/2023 2:38,84,60,77,12,11
2/17/2023 2:53,85,61,76,11,10
2/17/2023 3:08,84,60,75,10,11
2/17/2023 3:23,85,60,76,9,12
2/17/2023 3:38,86,60,77,8,13
2/17/2023 3:53,87,61,76,7,14
2/17/2023 4:08,86,62,75,6,15
2/17/2023 4:23,85,63,74,5,14
2/17/2023 4:38,86,64,73,6,13
2/17/2023 4:53,85,65,72,5,12
2/17/2023 5:08,86,64,71,6,11
2/17/2023 5:23,85,63,72,5,10
2/17/2023 5:38,84,62,71,6,11
2/17/2023 5:53,83,61,70,5,12
2/17/2023 6:08,84,62,70,4,11
2/17/2023 6:23,85,61,71,3,10
2/17/2023 6:38,84,60,72,4,10
2/17/2023 6:53,83,60,71,3,11
2/17/2023 7:08,84,60,72,2,10
2/17/2023 7:23,85,61,73,3,11
2/17/2023 7:38,84,62,72,2,12
2/17/2023 7:53,83,61,71,1,11
2/17/2023 8:08,82,60,70,2,12
2/17/2023 8:23,83,61,70,1,11
2/17/2023 8:38,82,60,71,0,12
2/17/2023 8:53,81,61,70,0,11
2/17/2023 9:08,82,60,71,1,12
2/17/2023 9:23,83,61,72,0,13
2/17/2023 9:38,84,60,71,1,12
2/17/2023 9:53,83,61,70,0,13
2/17/2023 10:08,84,62,71,0,14
2/17/2023 10:23,83,63,72,1,13
2/17/2023 10:38,82,64,71,2,14
2/17/2023 10:53,83,63,70,3,15
2/17/2023 11:08,82,62,70,4,14
2/17/2023 11:23,83,61,71,5,15
2/17/2023 11:38,84,60,72,4,16
2/17/2023 11:53,83,61,71,5,15
2/17/2023 12:08,84,62,70,6,14
2/17/2023 12:23,85,61,70,7,15
2/17/2023 12:38,84,62,71,8,14
2/17/2023 12:53,85,61,70,7,13
2/17/2023 13:08,84,62,71,6,12
2/17/2023 13:23,83,61,70,5,13
2/17/2023 13:38,84,62,71,4,12
2/17/2023 13:53,83,61,70,5,13
2/17/2023 14:08,84,62,70,4,12
2/17/2023 14:23,85,63,70,3,11
2/17/2023 14:38,86,64,71,2,12
2/17/2023 14:53,85,63,72,1,11
2/17/2023 15:08,84,64,71,0,12
2/17/2023 15:23,83,63,70,0,11
2/17/2023 15:38,82,62,71,0,10
2/17/2023 15:53,83,63,70,1,10
2/17/2023 16:08,84,64,70,0,10
2/17/2023 16:23,85,63,70,0,11
2/17/2023 16:38,84,62,70,1,10
2/17/2023 16:53,83,61,70,0,10
2/17/2023 17:08,82,62,71,1,11
2/17/2023 17:23,83,63,72,2,12
2/17/2023 17:38,82,62,71,1,13
2/17/2023 17:53,83,63,70,0,14
2/17/2023 18:08,84,62,71,0,15
2/17/2023 18:23,83,61,70,1,14
2/17/2023 18:38,82,62,70,0,15
2/17/2023 18:53,83,63,70,0,14
2/17/2023 19:08,82,64,71,0,13
2/17/2023 19:23,81,65,72,0,14
2/17/2023 19:38,80,64,71,0,15
2/17/2023 19:53,81,65,70,1,14
2/17/2023 20:08,80,66,70,0,13
2/17/2023 20:23,79,67,70,1,12
2/17/2023 20:38,80,66,71,0,11
2/17/2023 20:53,79,65,70,0,10
2/17/2023 21:08,80,66,70,0,10
2/17/2023 21:23,79,65,71,1,10
2/17/2023 21:38,78,66,72,2,11
2/17/2023 21:53,77,67,73,1,10
2/17/2023 22:08,78,66,72,0,10
2/17/2023 22:23,79,67,73,0,11
2/17/2023 22:38,80,66,72,1,10
2/17/2023 22:53,81,67,73,0,10
2/17/2023 23:08,80,68,72,0,11
2/17/2023 23:23,79,69,71,1,10
2/17/2023 23:38,78,70,70,0,10
2/17/2023 23:53,79,69,70,1,11
2/18/2023 0:08,78,68,70,0,12
2/18/2023 0:23,77,67,70,1,13
2/18/2023 0:38,78,68,70,2,12
2/18/2023 0:53,79,67,71,1,13
2/18/2023 1:08,80,66,72,0,12
2/18/2023 1:23,81,67,73,0,11
2/18/2023 1:38,80,68,72,0,10
2/18/2023 1:53,79,67,71,1,11
2/18/2023 2:08,78,68,72,2,10
2/18/2023 2:23,77,69,73,1,11
2/18/2023 2:38,76,70,72,2,12
2/18/2023 2:53,77,69,71,3,13
2/18/2023 3:08,78,68,72,2,12
2/18/2023 3:23,79,69,71,3,11
2/18/2023 3:38,80,70,72,2,12
2/18/2023 3:53,79,69,73,1,11
2/18/2023 4:08,78,70,72,2,10
2/18/2023 4:23,79,69,73,3,10
2/18/2023 4:38,80,68,72,2,11
2/18/2023 4:53,79,69,71,3,12
2/18/2023 5:08,78,70,70,2,11
2/18/2023 5:23,79,69,70,1,10
2/18/2023 5:38,78,70,71,2,10
2/18/2023 5:53,77,69,72,3,10
2/18/2023 6:08,78,68,71,2,10
2/18/2023 6:23,79,69,72,3,11
2/18/2023 6:38,80,70,73,4,10
2/18/2023 6:53,79,69,74,5,10
2/18/2023 7:08,78,70,75,4,10
2/18/2023 7:23,77,69,76,5,11
2/18/2023 7:38,78,70,75,6,10
2/18/2023 7:53,79,71,76,7,11
2/18/2023 8:08,78,70,77,6,10
2/18/2023 8:23,77,71,78,5,10
2/18/2023 8:38,78,70,77,6,10
2/18/2023 8:53,79,71,78,5,11
2/18/2023 9:08,78,70,79,4,10
2/18/2023 9:23,77,69,80,5,10
2/18/2023 9:38,76,68,81,4,10
2/18/2023 9:53,77,67,82,3,10
2/18/2023 10:08,78,68,83,2,11
2/18/2023 10:23,79,67,82,1,12
2/18/2023 10:38,80,68,83,0,13
