Date,satsp,oat,supply_vfd_speed,economizer_sig,cooling_sig
2/15/2023 2:51,80,59,0,31,29
2/15/2023 3:06,79,58,0,30,28
2/15/2023 3:21,80,57,0,31,29
2/15/2023 3:36,81,58,0,30,30
2/15/2023 3:51,80,59,0,29,29
2/15/2023 4:06,79,58,0,30,30
2/15/2023 4:21,78,57,0,31,31
2/15/2023 4:36,77,58,0,30,30
2/15/2023 4:51,76,57,0,29,29
2/15/2023 5:06,75,56,0,28,30
2/15/2023 5:21,74,57,0,29,29
2/15/2023 5:36,73,58,0,28,30
2/15/2023 5:51,72,59,0,29,29
2/15/2023 6:06,73,60,0,28,28
2/15/2023 6:21,72,61,0,29,27
2/15/2023 6:36,71,62,0,28,28
2/15/2023 6:51,70,63,0,29,29
2/15/2023 7:06,71,62,0,30,28
2/15/2023 7:21,70,63,0,31,27
2/15/2023 7:36,71,62,0,30,26
2/15/2023 7:51,70,61,0,29,25
2/15/2023 8:06,71,60,0,28,24
2/15/2023 8:21,72,61,0,29,23
2/15/2023 8:36,73,62,0,28,24
2/15/2023 8:51,74,63,0,27,25
2/15/2023 9:06,75,62,0,26,26
2/15/2023 9:21,76,63,0,25,25
2/15/2023 9:36,77,62,0,26,24
2/15/2023 9:51,76,61,0,27,23
2/15/2023 10:06,77,60,0,28,22
2/15/2023 10:21,76,61,0,29,23
2/15/2023 10:36,77,62,0,28,22
2/15/2023 10:51,78,63,0,27,21
2/15/2023 11:06,79,62,0,26,20
2/15/2023 11:21,80,61,0,25,21
2/15/2023 11:36,81,62,0,24,20
2/15/2023 11:51,80,61,0,25,21
2/15/2023 12:06,81,60,0,26,22
2/15/2023 12:21,82,59,0,27,21
2/15/2023 12:36,81,58,0,26,22
2/15/2023 12:51,82,57,0,25,21
2/15/2023 13:06,81,58,0,24,20
2/15/2023 13:21,82,57,0,23,21
2/15/2023 13:36,81,56,0,22,22
2/15/2023 13:51,82,55,0,21,21
2/15/2023 14:06,81,54,0,22,22
2/15/2023 14:21,80,55,0,21,21
2/15/2023 14:36,79,56,0,22,20
2/15/2023 14:51,78,55,0,21,19
2/15/2023 15:06,79,56,0,22,20
2/15/2023 15:21,78,57,0,21,19
2/15/2023 15:36,79,56,0,22,20
2/15/2023 15:51,78,57,0,23,19
2/15/2023 16:06,77,58,0,22,20
2/15/2023 16:21,78,59,0,21,21
2/15/2023 16:36,79,58,0,22,22
2/15/2023 16:51,80,59,0,21,21
2/15/2023 17:06,81,60,0,20,20
2/15/2023 17:21,80,59,0,21,21
2/15/2023 17:36,81,58,0,20,22
2/15/2023 17:51,82,59,0,19,23
2/15/2023 18:06,81,58,0,18,22
2/15/2023 18:21,82,59,0,19,21
2/15/2023 18:36,83,60,0,18,22
2/15/2023 18:51,82,61,0,19,23
2/15/2023 19:06,81,60,0,18,22
2/15/2023 19:21,82,61,0,19,21
2/15/2023 19:36,83,60,0,20,20
2/15/2023 19:51,82,59,0,21,19
2/15/2023 20:06,83,60,0,20,18
2/15/2023 20:21,82,59,0,21,19
2/15/2023 20:36,83,58,0,22,20
2/15/2023 20:51,84,57,0,23,19
2/15/2023 21:06,85,58,0,22,18
2/15/2023 21:21,84,59,0,23,17
2/15/2023 21:36,83,60,0,22,18
2/15/2023 21:51,82,61,0,21,17
2/15/2023 22:06,83,60,0,22,18
2/15/2023 22:21,84,61,0,23,17
2/15/2023 22:36,85,62,0,24,18
2/15/2023 22:51,84,63,0,23,19
2/15/2023 23:06,83,64,0,24,18
2/15/2023 23:21,82,63,0,23,19
2/15/2023 23:36,81,64,0,22,20
2/15/2023 23:51,80,65,0,23,19
2/16/2023 0:06,79,64,0,22,18
2/16/2023 0:21,78,65,0,21,19
2/16/2023 0:36,77,64,0,20,20
2/16/2023 0:51,76,63,0,19,21
2/16/2023 1:06,77,64,0,20,22
2/16/2023 1:21,76,65,0,21,21
2/16/2023 1:36,77,64,0,20,22
2/16/2023 1:51,76,63,0,21,21
2/16/2023 2:06,75,62,0,20,20
2/16/2023 2:21,74,61,0,19,19
2/16/2023 2:36,75,60,0,20,20
2/16/2023 2:51,76,61,0,21,19
2/16/2023 3:06,77,62,0,20,20
2/16/2023 3:21,78,61,0,19,19
2/16/2023 3:36,77,62,0,20,18
2/16/2023 3:51,78,63,0,19,19
2/16/2023 4:06,77,62,0,18,20
2/16/2023 4:21,76,61,0,17,19
2/16/2023 4:36,75,60,0,18,20
2/16/2023 4:51,74,59,0,19,19
2/16/2023 5:06,75,60,0,20,20
2/16/2023 5:21,74,59,0,19,19
2/16/2023 5:36,73,58,0,20,20
2/16/2023 5:51,74,57,0,21,19
2/16/2023 6:06,73,58,0,20,20
2/16/2023 6:21,72,57,0,19,21
2/16/2023 6:36,73,56,0,18,22
2/16/2023 6:51,72,57,0,17,21
2/16/2023 7:06,71,58,0,16,20
2/16/2023 7:21,70,59,0,15,21
2/16/2023 7:36,69,60,0,14,20
2/16/2023 7:51,68,61,0,13,19
2/16/2023 8:06,69,60,0,14,20
2/16/2023 8:21,68,61,0,13,19
2/16/2023 8:36,69,60,0,14,20
2/16/2023 8:51,68,59,0,15,19
2/16/2023 9:06,67,58,0,16,20
2/16/2023 9:21,66,57,0,15,19
2/16/2023 9:36,65,56,0,14,20
2/16/2023 9:51,66,57,0,15,21
2/16/2023 10:06,65,56,0,14,20
2/16/2023 10:21,66,57,0,13,21
2/16/2023 10:36,67,58,0,14,20
2/16/2023 10:51,66,57,0,13,19
2/16/2023 11:06,67,58,0,14,20
2/16/2023 11:21,66,59,0,15,19
2/16/2023 11:36,65,60,0,14,20
2/16/2023 11:51,66,61,0,13,21
2/16/2023 12:06,65,60,0,14,22
2/16/2023 12:21,64,59,0,15,21
2/16/2023 12:36,65,58,0,14,22
2/16/2023 12:51,64,57,0,13,21
2/16/2023 13:06,63,58,0,14,22
2/16/2023 13:21,64,57,0,15,21
2/16/2023 13:36,65,56,0,16,22
2/16/2023 13:51,64,55,0,17,21
2/16/2023 14:06,63,54,0,16,22
2/16/2023 14:21,64,53,0,17,23
2/16/2023 14:36,63,52,0,16,24
2/16/2023 14:51,64,51,0,17,25
2/16/2023 15:06,65,50,0,16,26
2/16/2023 15:21,64,51,0,17,27
2/16/2023 15:36,63,52,0,16,28
2/16/2023 15:51,64,51,0,15,27
2/16/2023 16:06,63,50,0,14,26
2/16/2023 16:21,64,49,0,15,27
2/16/2023 16:36,63,48,0,16,28
2/16/2023 16:51,62,49,0,17,27
2/16/2023 17:06,63,50,0,16,26
2/16/2023 17:21,64,51,0,15,25
2/16/2023 17:36,65,50,0,16,26
2/16/2023 17:51,64,49,0,15,25
2/16/2023 18:06,63,48,0,14,26
2/16/2023 18:21,62,47,0,13,27
2/16/2023 18:36,63,48,0,14,26
2/16/2023 18:51,64,47,0,13,27
2/16/2023 19:06,63,46,0,12,28
2/16/2023 19:21,64,47,0,11,29
2/16/2023 19:36,65,46,0,10,28
2/16/2023 19:51,66,47,0,11,29
2/16/2023 20:06,65,46,0,10,30
2/16/2023 20:21,66,45,18,11,31
2/16/2023 20:36,67,46,19,12,32
2/16/2023 20:51,66,45,18,13,31
2/16/2023 21:06,65,46,17,14,30
2/16/2023 21:21,64,45,16,13,31
2/16/2023 21:36,65,46,17,14,32
2/16/2023 21:51,66,45,16,15,33
2/16/2023 22:06,67,46,17,14,34
2/16/2023 22:21,68,47,18,13,35
2/16/2023 22:36,69,46,17,12,34
2/16/2023 22:51,68,47,16,11,35
2/16/2023 23:06,67,46,15,12,34
2/16/2023 23:21,66,47,14,13,35
2/16/2023 23:36,67,46,13,12,36
2/16/2023 23:51,68,47,14,13,37
2/17/2023 0:06,69,48,15,14,38
2/17/2023 0:21,70,47,14,13,39
2/17/2023 0:36,69,48,15,12,40
2/17/2023 0:51,68,49,14,13,41
2/17/2023 1:06,69,48,13,14,40
2/17/2023 1:21,70,47,12,13,41
2/17/2023 1:36,69,48,13,12,40
2/17/2023 1:51,70,49,12,13,41
2/17/2023 2:06,71,48,11,12,42
2/17/2023 2:21,72,49,10,11,41
2/17/2023 2:36,73,50,11,10,42
2/17/2023 2:51,72,49,12,9,43
2/17/2023 3:06,71,48,13,8,42
2/17/2023 3:21,72,47,14,7,41
2/17/2023 3:36,71,46,15,6,40
2/17/2023 3:51,70,45,14,5,41
2/17/2023 4:06,69,46,13,6,42
2/17/2023 4:21,70,45,12,5,43
2/17/2023 4:36,71,46,11,6,44
2/17/2023 4:51,70,45,10,5,45
2/17/2023 5:06,71,46,11,6,46
2/17/2023 5:21,70,45,12,5,45
2/17/2023 5:36,71,46,11,4,44
2/17/2023 5:51,72,45,10,3,45
2/17/2023 6:06,73,46,10,4,46
2/17/2023 6:21,72,45,11,3,47
2/17/2023 6:36,71,44,10,2,46
2/17/2023 6:51,70,43,11,3,47
2/17/2023 7:06,71,44,12,2,46
2/17/2023 7:21,70,45,11,1,47
2/17/2023 7:36,69,44,12,2,46
2/17/2023 7:51,70,45,11,1,47
2/17/2023 8:06,71,46,12,0,46
2/17/2023 8:21,70,47,11,0,47
2/17/2023 8:36,69,48,12,1,48
2/17/2023 8:51,70,49,13,0,49
2/17/2023 9:06,69,50,12,1,48
2/17/2023 9:21,68,49,13,0,47
2/17/2023 9:36,67,48,14,0,48
2/17/2023 9:51,68,47,13,1,47
2/17/2023 10:06,67,48,14,2,48
2/17/2023 10:21,68,47,15,3,47
2/17/2023 10:36,69,46,14,4,46
2/17/2023 10:51,70,45,15,5,47
2/17/2023 11:06,69,44,16,4,46
2/17/2023 11:21,68,45,15,5,45
2/17/2023 11:36,69,44,14,6,44
2/17/2023 11:51,70,45,15,7,43
2/17/2023 12:06,69,46,14,8,44
2/17/2023 12:21,68,45,13,7,45
2/17/2023 12:36,67,44,12,6,44
2/17/2023 12:51,68,43,13,5,43
2/17/2023 13:06,67,42,12,4,44
2/17/2023 13:21,66,43,13,5,43
2/17/2023 13:36,67,42,12,4,42
2/17/2023 13:51,68,41,11,3,41
2/17/2023 14:06,69,42,12,2,42
2/17/2023 14:21,70,41,11,1,43
2/17/2023 14:36,69,42,12,0,44
2/17/2023 14:51,70,41,11,0,45
2/17/2023 15:06,71,42,10,0,44
2/17/2023 15:21,70,41,10,1,43
2/17/2023 15:36,71,40,10,0,44
2/17/2023 15:51,70,41,11,0,45
2/17/2023 16:06,71,42,10,1,46
2/17/2023 16:21,70,41,10,0,47
2/17/2023 16:36,69,40,11,1,46
2/17/2023 16:51,70,41,12,2,47
2/17/2023 17:06,69,42,13,1,48
2/17/2023 17:21,70,41,14,0,47
2/17/2023 17:36,69,42,15,0,48
2/17/2023 17:51,68,43,14,1,49
2/17/2023 18:06,67,44,15,0,48
2/17/2023 18:21,66,45,14,0,49
2/17/2023 18:36,67,44,13,0,48
2/17/2023 18:51,66,43,14,0,49
2/17/2023 19:06,67,44,15,0,50
2/17/2023 19:21,68,43,14,1,51
2/17/2023 19:36,67,44,13,0,52
2/17/2023 19:51,68,43,12,1,53
2/17/2023 20:06,69,44,11,0,54
2/17/2023 20:21,70,45,10,0,55
2/17/2023 20:36,69,46,10,0,56
2/17/2023 20:51,68,47,10,1,55
2/17/2023 21:06,67,46,11,2,56
2/17/2023 21:21,66,47,10,1,55
2/17/2023 21:36,67,46,10,0,54
2/17/2023 21:51,66,45,11,0,55
2/17/2023 22:06,65,46,10,1,54
2/17/2023 22:21,64,47,10,0,55
2/17/2023 22:36,65,48,11,0,54
2/17/2023 22:51,64,47,10,1,55
2/17/2023 23:06,63,48,10,0,56
2/17/2023 23:21,62,47,11,1,55
2/17/2023 23:36,61,46,12,0,56
2/17/2023 23:51,60,47,13,1,57
2/18/2023 0:06,60,46,12,2,58
2/18/2023 0:21,61,45,13,1,59
2/18/2023 0:36,62,44,12,0,60
2/18/2023 0:51,63,43,11,0,61
2/18/2023 1:06,62,42,10,0,62
2/18/2023 1:21,61,43,11,1,63
2/18/2023 1:36,60,44,10,2,62
2/18/2023 1:51,61,43,11,1,61
2/18/2023 2:06,62,42,12,2,60
2/18/2023 2:21,61,41,13,3,61
2/18/2023 2:36,60,42,12,2,60
2/18/2023 2:51,60,41,11,3,59
2/18/2023 3:06,60,42,12,2,60
2/18/2023 3:21,61,41,11,1,59
2/18/2023 3:36,62,42,10,2,60
2/18/2023 3:51,61,41,10,3,61
2/18/2023 4:06,60,42,11,2,62
2/18/2023 4:21,61,43,12,3,63
2/18/2023 4:36,62,44,11,2,64
2/18/2023 4:51,63,43,10,1,65
2/18/2023 5:06,64,42,10,2,64
2/18/2023 5:21,65,41,10,3,63
2/18/2023 5:36,64,42,10,2,64
2/18/2023 5:51,65,43,11,3,65
2/18/2023 6:06,64,42,10,4,66
2/18/2023 6:21,63,43,10,5,65
2/18/2023 6:36,62,44,10,4,66
2/18/2023 6:51,63,45,11,5,67
2/18/2023 7:06,64,44,10,6,68
2/18/2023 7:21,65,43,11,7,67
2/18/2023 7:36,64,42,10,6,68
2/18/2023 7:51,63,43,10,5,67
2/18/2023 8:06,64,42,10,6,66
2/18/2023 8:21,65,41,11,5,67
2/18/2023 8:36,64,40,10,4,68
2/18/2023 8:51,63,41,10,5,67
2/18/2023 9:06,62,40,10,4,66
2/18/2023 9:21,63,39,10,3,67
2/18/2023 9:36,64,38,11,2,68
2/18/2023 9:51,63,37,12,1,67
2/18/2023 10:06,62,36,13,0,68
